 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(D0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 0.00000000e+00  2.34479004e-06  2.49614646e-07  3.43756121e-01  1.14302531e+00  1.14302530e+00  2.59441899e-06  2.39646091e-10  2.28076378e-01  2.27583885e-01  2.30416898e-06  2.48572777e-07 
 1.00000000e+00  2.36183920e-06  2.32565076e-07  3.43765151e-01  1.14302437e+00  1.49772632e-07  2.59441860e-06  2.97916358e-10  2.28078390e-01  2.27573931e-01  2.32079198e-06  2.31696859e-07 
 0.00000000e+00  2.38358389e-06  2.10820096e-07  3.43774365e-01  1.14302437e+00  1.14302437e+00  2.59441829e-06  2.97913621e-10  2.28080935e-01  2.27560763e-01  2.34199105e-06  2.10166977e-07 
 1.00000000e+00  2.40291933e-06  1.91484186e-07  3.43784207e-01  1.14302344e+00  1.49768854e-07  2.59441787e-06  3.56162873e-10  2.28083180e-01  2.27548569e-01  2.36083937e-06  1.91016134e-07 
 0.00000000e+00  2.42743793e-06  1.66965357e-07  3.43793288e-01  1.14302531e+00  1.14302530e+00  2.59441761e-06  2.39647028e-10  2.28086010e-01  2.27532392e-01  2.38473753e-06  1.66723245e-07 
 1.00000000e+00  2.44349726e-06  1.50905600e-07  3.43803417e-01  1.14302437e+00  1.49772634e-07  2.59441719e-06  2.97919911e-10  2.28087847e-01  2.27521326e-01  2.40038894e-06  1.50805988e-07 
 0.00000000e+00  2.46480126e-06  1.29601218e-07  3.43813957e-01  1.14302437e+00  1.14302437e+00  2.59441679e-06  2.97906620e-10  2.28090267e-01  2.27506014e-01  2.42114974e-06  1.29683634e-07 
 1.00000000e+00  2.48336029e-06  1.11041769e-07  3.43825093e-01  1.14302344e+00  1.49768859e-07  2.59441638e-06  3.56170207e-10  2.28092359e-01  2.27492040e-01  2.43923378e-06  1.11276016e-07 
 0.00000000e+00  2.50764632e-06  8.67553076e-08  3.43836311e-01  1.14302437e+00  1.14302437e+00  2.59441595e-06  2.97913725e-10  2.28095082e-01  2.27472760e-01  2.46289564e-06  8.71782611e-08 
 1.00000000e+00  2.52467819e-06  6.97230125e-08  3.43848061e-01  1.14302344e+00  1.49768860e-07  2.59441552e-06  3.56148888e-10  2.28096977e-01  2.27458503e-01  2.47948805e-06  7.02712093e-08 
 0.00000000e+00  2.54770386e-06  4.66968730e-08  3.43860635e-01  1.14302344e+00  1.14302343e+00  2.59441505e-06  3.56162753e-10  2.28099520e-01  2.27438141e-01  2.50191730e-06  4.74046065e-08 
 1.00000000e+00  2.56771730e-06  2.66828793e-08  3.43873814e-01  1.14302250e+00  1.49765079e-07  2.59441451e-06  4.14426978e-10  2.28101711e-01  2.27419309e-01  2.52141025e-06  2.75197269e-08 
