 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 0.00000000e+00  2.47024578e-06  2.80088445e-07  3.73747135e-01  1.14493427e+00  1.14493426e+00  2.75034926e-06  2.87723623e-10  2.39234754e-01  2.37587149e-01  2.47037142e-06  2.70515155e-07 
 1.00000000e+00  2.48205673e-06  2.68276310e-07  3.73776138e-01  1.14493290e+00  2.04974702e-07  2.75034807e-06  3.72740519e-10  2.39236095e-01  2.37580663e-01  2.48206388e-06  2.58998691e-07 
 0.00000000e+00  2.50894675e-06  2.41385060e-07  3.73805658e-01  1.14493344e+00  1.14493343e+00  2.75034687e-06  3.39603269e-10  2.39239128e-01  2.37565380e-01  2.50868136e-06  2.32773498e-07 
 1.00000000e+00  2.52817924e-06  2.22151368e-07  3.73836202e-01  1.14493207e+00  2.04970350e-07  2.75034566e-06  4.24622087e-10  2.39241282e-01  2.37553982e-01  2.52771661e-06  2.14009880e-07 
 0.00000000e+00  2.56304171e-06  1.87287571e-07  3.73869415e-01  1.14493402e+00  1.14493401e+00  2.75034431e-06  3.03123294e-10  2.39245150e-01  2.37532206e-01  2.56221656e-06  1.79984362e-07 
 1.00000000e+00  2.57258455e-06  1.77743565e-07  3.73899486e-01  1.14493266e+00  2.04973417e-07  2.75034314e-06  3.88136495e-10  2.39246198e-01  2.37525976e-01  2.57165907e-06  1.70666610e-07 
 0.00000000e+00  2.59776935e-06  1.52557439e-07  3.73930575e-01  1.14493319e+00  1.14493318e+00  2.75034183e-06  3.54975270e-10  2.39248955e-01  2.37508921e-01  2.59657675e-06  1.46070509e-07 
 1.00000000e+00  2.61497174e-06  1.35353721e-07  3.73962482e-01  1.14493183e+00  2.04969057e-07  2.75034053e-06  4.40010695e-10  2.39250825e-01  2.37496720e-01  2.61359479e-06  1.29263833e-07 
 0.00000000e+00  2.64822684e-06  1.02097373e-07  3.73994774e-01  1.14493320e+00  1.14493319e+00  2.75033926e-06  3.54656748e-10  2.39254406e-01  2.37471726e-01  2.64648915e-06  9.67603508e-08 
 1.00000000e+00  2.66131451e-06  8.90084283e-08  3.74026976e-01  1.14493183e+00  2.04969089e-07  2.75033799e-06  4.39669936e-10  2.39255808e-01  2.37461325e-01  2.65943316e-06  8.39621901e-08 
 0.00000000e+00  2.69080509e-06  5.95164225e-08  3.74061074e-01  1.14493236e+00  1.14493235e+00  2.75033656e-06  4.06529178e-10  2.39258934e-01  2.37436566e-01  2.68859698e-06  5.51133521e-08 
 1.00000000e+00  2.71201155e-06  3.83085936e-08  3.74095886e-01  1.14493100e+00  2.04964736e-07  2.75033521e-06  4.91521490e-10  2.39261167e-01  2.37417496e-01  2.70956561e-06  3.43571216e-08 
