 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 0.00000000e+00  2.13278084e-07  1.85418067e-06  3.29800159e-01  1.13451567e+00  1.13451566e+00  2.06747340e-06  1.91626270e-10  2.36317681e-01  2.35508087e-01  2.29016079e-07  1.83372313e-06 
 1.00000000e+00  2.28247916e-07  1.83921052e-06  3.29809258e-01  1.13451496e+00  1.17812483e-07  2.06747310e-06  2.38458142e-10  2.36328132e-01  2.35505830e-01  2.44362257e-07  1.81904504e-06 
 0.00000000e+00  2.50641481e-07  1.81681669e-06  3.29818784e-01  1.13451816e+00  1.13451815e+00  2.06747282e-06  2.75171282e-11  2.36343147e-01  2.35502422e-01  2.67310364e-07  1.79708558e-06 
 1.00000000e+00  2.59590742e-07  1.80786711e-06  3.29828850e-01  1.13451745e+00  1.17820446e-07  2.06747251e-06  7.43405337e-11  2.36348954e-01  2.35501053e-01  2.76478474e-07  1.78830868e-06 
 0.00000000e+00  2.76027406e-07  1.79143014e-06  3.29838068e-01  1.13451775e+00  1.13451774e+00  2.06747218e-06  5.43707301e-11  2.36359351e-01  2.35498516e-01  2.93313114e-07  1.77218768e-06 
 1.00000000e+00  2.88567721e-07  1.77888946e-06  3.29848214e-01  1.13451704e+00  1.17819137e-07  2.06747184e-06  1.01223918e-10  2.36367057e-01  2.35496570e-01  3.06153703e-07  1.75988690e-06 
 0.00000000e+00  3.08755899e-07  1.75870096e-06  3.29857734e-01  1.13451731e+00  1.13451731e+00  2.06747153e-06  8.32187652e-11  2.36379091e-01  2.35493410e-01  3.26819180e-07  1.74008260e-06 
 1.00000000e+00  3.19264347e-07  1.74819224e-06  3.29868401e-01  1.13451660e+00  1.17817741e-07  2.06747124e-06  1.30029525e-10  2.36385171e-01  2.35491752e-01  3.37573288e-07  1.72977288e-06 
 0.00000000e+00  3.37696179e-07  1.72976006e-06  3.29878308e-01  1.13451691e+00  1.13451690e+00  2.06747091e-06  1.10080833e-10  2.36395566e-01  2.35488822e-01  3.56431391e-07  1.71168807e-06 
 1.00000000e+00  3.52072007e-07  1.71538394e-06  3.29889088e-01  1.13451620e+00  1.17816436e-07  2.06747061e-06  1.56930042e-10  2.36403445e-01  2.35486519e-01  3.71135631e-07  1.69758145e-06 
 0.00000000e+00  3.75086052e-07  1.69236960e-06  3.29898972e-01  1.13451664e+00  1.13451664e+00  2.06747030e-06  1.27425182e-10  2.36415660e-01  2.35482794e-01  3.94668442e-07  1.67499583e-06 
 1.00000000e+00  3.84305977e-07  1.68314935e-06  3.29910393e-01  1.13451593e+00  1.17815599e-07  2.06746999e-06  1.74225079e-10  2.36420399e-01  2.35481292e-01  4.04094026e-07  1.66594641e-06 
 0.00000000e+00  4.01843698e-07  1.66561124e-06  3.29921105e-01  1.13451623e+00  1.13451623e+00  2.06746958e-06  1.54288068e-10  2.36429291e-01  2.35478406e-01  4.22018667e-07  1.64873178e-06 
 1.00000000e+00  4.15107590e-07  1.65234707e-06  3.29932634e-01  1.13451553e+00  1.17814295e-07  2.06746932e-06  2.01112016e-10  2.36435840e-01  2.35476211e-01  4.35572153e-07  1.63571103e-06 
 0.00000000e+00  4.36843778e-07  1.63061042e-06  3.29943621e-01  1.13451580e+00  1.13451579e+00  2.06746886e-06  1.83115679e-10  2.36446276e-01  2.35472575e-01  4.57777290e-07  1.61437076e-06 
 1.00000000e+00  4.47926997e-07  1.61952692e-06  3.29955572e-01  1.13451509e+00  1.17812896e-07  2.06746858e-06  2.29942666e-10  2.36451471e-01  2.35470705e-01  4.69096911e-07  1.60348825e-06 
 0.00000000e+00  4.67745978e-07  1.59970760e-06  3.29967021e-01  1.13451539e+00  1.13451538e+00  2.06746824e-06  2.09993800e-10  2.36460944e-01  2.35467339e-01  4.89330899e-07  1.58402637e-06 
 1.00000000e+00  4.83142861e-07  1.58431037e-06  3.29978944e-01  1.13451468e+00  1.17811593e-07  2.06746789e-06  2.56824742e-10  2.36467426e-01  2.35464697e-01  5.05052272e-07  1.56890512e-06 
 0.00000000e+00  5.07162935e-07  1.56028901e-06  3.30017850e-01  1.13451705e+00  1.13451704e+00  2.06746657e-06  1.00621390e-10  2.36477862e-01  2.35460528e-01  5.29566860e-07  1.54531130e-06 
 1.00000000e+00  5.14432743e-07  1.55301889e-06  3.30030555e-01  1.13451634e+00  1.17816899e-07  2.06746629e-06  1.47432337e-10  2.36480951e-01  2.35459253e-01  5.36984800e-07  1.53816988e-06 
 0.00000000e+00  5.30761238e-07  1.53668997e-06  3.30042624e-01  1.13451664e+00  1.13451664e+00  2.06746587e-06  1.27468452e-10  2.36487782e-01  2.35456376e-01  5.53643430e-07  1.52212872e-06 
 1.00000000e+00  5.42435677e-07  1.52501521e-06  3.30055420e-01  1.13451593e+00  1.17815597e-07  2.06746553e-06  1.74309053e-10  2.36492579e-01  2.35454306e-01  5.65551733e-07  1.51065862e-06 
 0.00000000e+00  5.63247668e-07  1.50420278e-06  3.30067752e-01  1.13451620e+00  1.13451620e+00  2.06746510e-06  1.56326507e-10  2.36500955e-01  2.35450569e-01  5.86776199e-07  1.49020895e-06 
 1.00000000e+00  5.72533008e-07  1.49491708e-06  3.30080889e-01  1.13451550e+00  1.17814197e-07  2.06746473e-06  2.03144862e-10  2.36504618e-01  2.35448892e-01  5.96243828e-07  1.48108419e-06 
 0.00000000e+00  5.91191192e-07  1.47625844e-06  3.30093465e-01  1.13451580e+00  1.13451579e+00  2.06746429e-06  1.83183170e-10  2.36511855e-01  2.35445487e-01  6.15264906e-07  1.46274723e-06 
 1.00000000e+00  6.05073008e-07  1.46237625e-06  3.30106729e-01  1.13451509e+00  1.17812893e-07  2.06746392e-06  2.30013342e-10  2.36517132e-01  2.35442932e-01  6.29414030e-07  1.44910290e-06 
 0.00000000e+00  6.28968231e-07  1.43848067e-06  3.30119371e-01  1.13451554e+00  1.13451553e+00  2.06746356e-06  2.00522265e-10  2.36526017e-01  2.35438487e-01  6.53763744e-07  1.42561381e-06 
 1.00000000e+00  6.36828163e-07  1.43062026e-06  3.30133049e-01  1.13451482e+00  1.17812051e-07  2.06746309e-06  2.47354789e-10  2.36528887e-01  2.35437012e-01  6.61771693e-07  1.41788623e-06 
 0.00000000e+00  6.54366489e-07  1.41308149e-06  3.30146213e-01  1.13451513e+00  1.13451512e+00  2.06746263e-06  2.27388323e-10  2.36535189e-01  2.35433691e-01  6.79637632e-07  1.40064250e-06 
 1.00000000e+00  6.66961468e-07  1.40048605e-06  3.30160022e-01  1.13451442e+00  1.17810745e-07  2.06746219e-06  2.74210162e-10  2.36539641e-01  2.35431284e-01  6.92465656e-07  1.38825769e-06 
 0.00000000e+00  6.89331368e-07  1.37811580e-06  3.30173502e-01  1.13451469e+00  1.13451468e+00  2.06746182e-06  2.56221711e-10  2.36547395e-01  2.35426971e-01  7.15244902e-07  1.36625889e-06 
 1.00000000e+00  6.99420768e-07  1.36802596e-06  3.30187547e-01  1.13451398e+00  1.17809348e-07  2.06746139e-06  3.03060688e-10  2.36550717e-01  2.35424998e-01  7.25518069e-07  1.35633549e-06 
 0.00000000e+00  7.19522795e-07  1.34792352e-06  3.30201276e-01  1.13451428e+00  1.13451428e+00  2.06746097e-06  2.83094437e-10  2.36557567e-01  2.35421040e-01  7.45979820e-07  1.33656266e-06 
 1.00000000e+00  7.34550471e-07  1.33289535e-06  3.30215553e-01  1.13451357e+00  1.17808043e-07  2.06746050e-06  3.29914172e-10  2.36562509e-01  2.35418044e-01  7.61274244e-07  1.32177909e-06 
 0.00000000e+00  7.59872234e-07  1.30757322e-06  3.30230726e-01  1.13451677e+00  1.13451677e+00  2.06746011e-06  1.18981136e-10  2.36570665e-01  2.35412937e-01  7.87039822e-07  1.29686564e-06 
 1.00000000e+00  7.66604160e-07  1.30084084e-06  3.30245380e-01  1.13451606e+00  1.17816008e-07  2.06745965e-06  1.65815878e-10  2.36572797e-01  2.35411566e-01  7.93888566e-07  1.29024119e-06 
 0.00000000e+00  7.83637408e-07  1.28380716e-06  3.30259606e-01  1.13451636e+00  1.13451636e+00  2.06745922e-06  1.45868827e-10  2.36578126e-01  2.35408065e-01  8.11215244e-07  1.27347919e-06 
 1.00000000e+00  7.95414916e-07  1.27202914e-06  3.30274407e-01  1.13451565e+00  1.17814702e-07  2.06745870e-06  1.92674321e-10  2.36581757e-01  2.35405622e-01  8.23193851e-07  1.26188781e-06 
 0.00000000e+00  8.17560725e-07  1.24988287e-06  3.30288953e-01  1.13451593e+00  1.13451592e+00  2.06745825e-06  1.74680770e-10  2.36588483e-01  2.35400975e-01  8.45713823e-07  1.24008997e-06 
 1.00000000e+00  8.26667285e-07  1.24077587e-06  3.30304023e-01  1.13451522e+00  1.17813304e-07  2.06745782e-06  2.21525007e-10  2.36591205e-01  2.35399046e-01  8.54972736e-07  1.23112523e-06 
 0.00000000e+00  8.46370703e-07  1.22107196e-06  3.30318734e-01  1.13451552e+00  1.13451551e+00  2.06745733e-06  2.01561670e-10  2.36597016e-01  2.35394828e-01  8.75002920e-07  1.21172715e-06 
 1.00000000e+00  8.60698895e-07  1.20674336e-06  3.30334008e-01  1.13451481e+00  1.17812002e-07  2.06745693e-06  2.48398559e-10  2.36601178e-01  2.35391725e-01  8.89566206e-07  1.19761921e-06 
 0.00000000e+00  8.86267321e-07  1.18117444e-06  3.30348881e-01  1.13451526e+00  1.13451525e+00  2.06745642e-06  2.18890135e-10  2.36608464e-01  2.35386112e-01  9.15549041e-07  1.17244043e-06 
 1.00000000e+00  8.93839251e-07  1.17360207e-06  3.30364419e-01  1.13451455e+00  1.17811161e-07  2.06745598e-06  2.65709614e-10  2.36610592e-01  2.35384429e-01  9.23242451e-07  1.16498274e-06 
 0.00000000e+00  9.12303876e-07  1.15513689e-06  3.30379625e-01  1.13451485e+00  1.13451484e+00  2.06745542e-06  2.45778394e-10  2.36615712e-01  2.35380285e-01  9.42000899e-07  1.14679544e-06 
 1.00000000e+00  9.25230695e-07  1.14220959e-06  3.30395371e-01  1.13451414e+00  1.17809855e-07  2.06745496e-06  2.92601866e-10  2.36619253e-01  2.35377354e-01  9.55131426e-07  1.13406116e-06 
 0.00000000e+00  9.49145708e-07  1.11829414e-06  3.30410953e-01  1.13451441e+00  1.13451440e+00  2.06745452e-06  2.74591669e-10  2.36625697e-01  2.35371857e-01  9.79418994e-07  1.11049966e-06 
 1.00000000e+00  9.59280663e-07  1.10815874e-06  3.30426933e-01  1.13451370e+00  1.17808460e-07  2.06745407e-06  3.21417559e-10  2.36628384e-01  2.35369496e-01  9.89710241e-07  1.10051296e-06 
 0.00000000e+00  9.80648312e-07  1.08679045e-06  3.30442639e-01  1.13451400e+00  1.13451400e+00  2.06745345e-06  3.01465519e-10  2.36633978e-01  2.35364460e-01  1.01140405e-06  1.07945573e-06 
 1.00000000e+00  9.96341794e-07  1.07109655e-06  3.30458877e-01  1.13451329e+00  1.17807153e-07  2.06745303e-06  3.48303698e-10  2.36638036e-01  2.35360711e-01  1.02733423e-06  1.06398814e-06 
 0.00000000e+00  1.02573435e-06  1.04170355e-06  3.30476766e-01  1.13451753e+00  1.13451752e+00  2.06745253e-06  6.90050309e-11  2.36645473e-01  2.35353566e-01  1.05716401e-06  1.03501394e-06 
 1.00000000e+00  1.03054046e-06  1.03689690e-06  3.30493203e-01  1.13451682e+00  1.17818434e-07  2.06745202e-06  1.15821425e-10  2.36646677e-01  2.35352382e-01  1.06204092e-06  1.03027516e-06 
 0.00000000e+00  1.04684907e-06  1.02058780e-06  3.30509385e-01  1.13451712e+00  1.13451712e+00  2.06745152e-06  9.58699786e-11  2.36650718e-01  2.35348325e-01  1.07858793e-06  1.01419500e-06 
 1.00000000e+00  1.05730392e-06  1.01013244e-06  3.30526040e-01  1.13451641e+00  1.17817129e-07  2.06745100e-06  1.42708956e-10  2.36653282e-01  2.35345702e-01  1.08919428e-06  1.00388531e-06 
 0.00000000e+00  1.07929650e-06  9.88139367e-07  3.30542605e-01  1.13451668e+00  1.13451668e+00  2.06745050e-06  1.24704878e-10  2.36658606e-01  2.35340104e-01  1.11150237e-06  9.82195953e-07 
 1.00000000e+00  1.08677276e-06  9.80662529e-07  3.30559448e-01  1.13451597e+00  1.17815730e-07  2.06744995e-06  1.71541469e-10  2.36660394e-01  2.35338176e-01  1.11908491e-06  9.74821518e-07 
 0.00000000e+00  1.10599738e-06  9.61437398e-07  3.30576149e-01  1.13451628e+00  1.13451627e+00  2.06744944e-06  1.51593280e-10  2.36664951e-01  2.35333170e-01  1.13858042e-06  9.55857603e-07 
 1.00000000e+00  1.11926265e-06  9.48171549e-07  3.30593270e-01  1.13451557e+00  1.17814425e-07  2.06744886e-06  1.98411954e-10  2.36668053e-01  2.35329657e-01  1.15203073e-06  9.42770248e-07 
 0.00000000e+00  1.14488147e-06  9.22552179e-07  3.30610304e-01  1.13451601e+00  1.13451601e+00  2.06744830e-06  1.68899145e-10  2.36673967e-01  2.35322795e-01  1.17800231e-06  9.17491647e-07 
 1.00000000e+00  1.15065823e-06  9.16774976e-07  3.30627564e-01  1.13451530e+00  1.17813587e-07  2.06744786e-06  2.15728640e-10  2.36675284e-01  2.35321218e-01  1.18385781e-06  9.11790599e-07 
 0.00000000e+00  1.16844484e-06  8.98987789e-07  3.30644732e-01  1.13451561e+00  1.13451560e+00  2.06744730e-06  1.95787841e-10  2.36679305e-01  2.35316330e-01  1.20188505e-06  8.94236020e-07 
 1.00000000e+00  1.18013099e-06  8.87301073e-07  3.30662293e-01  1.13451490e+00  1.17812280e-07  2.06744672e-06  2.42600606e-10  2.36681918e-01  2.35313074e-01  1.21372780e-06  8.82700714e-07 
 0.00000000e+00  1.20389830e-06  8.63533248e-07  3.30679928e-01  1.13451517e+00  1.13451516e+00  2.06744620e-06  2.24623875e-10  2.36687170e-01  2.35306346e-01  1.23780986e-06  8.59237305e-07 
 1.00000000e+00  1.21249598e-06  8.54934985e-07  3.30697673e-01  1.13451446e+00  1.17810880e-07  2.06744564e-06  2.71445089e-10  2.36689048e-01  2.35303879e-01  1.24652018e-06  8.50747984e-07 
 0.00000000e+00  1.23340748e-06  8.34023024e-07  3.30715420e-01  1.13451476e+00  1.13451476e+00  2.06744516e-06  2.51493049e-10  2.36693572e-01  2.35297787e-01  1.26770305e-06  8.30098363e-07 
 1.00000000e+00  1.24809175e-06  8.19338089e-07  3.30733527e-01  1.13451405e+00  1.17809577e-07  2.06744451e-06  2.98309196e-10  2.36696704e-01  2.35293438e-01  1.28257565e-06  8.15595389e-07 
 0.00000000e+00  1.27534957e-06  7.92079661e-07  3.30753000e-01  1.13451725e+00  1.13451724e+00  2.06744389e-06  8.73802870e-11  2.36702446e-01  2.35285203e-01  1.31017805e-06  7.88669759e-07 
 1.00000000e+00  1.27986859e-06  7.87560159e-07  3.30771129e-01  1.13451654e+00  1.17817539e-07  2.06744339e-06  1.34203759e-10  2.36703390e-01  2.35283814e-01  1.31475355e-06  7.84204829e-07 
 0.00000000e+00  1.29697301e-06  7.70455098e-07  3.30789295e-01  1.13451684e+00  1.13451684e+00  2.06744276e-06  1.14252398e-10  2.36706928e-01  2.35278511e-01  1.33207039e-06  7.67304469e-07 
 1.00000000e+00  1.30768587e-06  7.59741688e-07  3.30807792e-01  1.13451613e+00  1.17816235e-07  2.06744224e-06  1.61085575e-10  2.36709125e-01  2.35275144e-01  1.34291495e-06  7.56717988e-07 
 0.00000000e+00  1.33104010e-06  7.36386952e-07  3.30826500e-01  1.13451641e+00  1.13451640e+00  2.06744171e-06  1.43081991e-10  2.36713860e-01  2.35267672e-01  1.36655311e-06  7.33636231e-07 
 1.00000000e+00  1.33850635e-06  7.28920027e-07  3.30845132e-01  1.13451569e+00  1.17814834e-07  2.06744103e-06  1.89910310e-10  2.36715359e-01  2.35265242e-01  1.37410913e-06  7.26255541e-07 
 0.00000000e+00  1.35883780e-06  7.08588055e-07  3.30863939e-01  1.13451600e+00  1.13451599e+00  2.06744054e-06  1.69944059e-10  2.36719402e-01  2.35258537e-01  1.39468280e-06  7.06155715e-07 
 1.00000000e+00  1.37265679e-06  6.94768441e-07  3.30883039e-01  1.13451529e+00  1.17813532e-07  2.06743991e-06  2.16793694e-10  2.36722127e-01  2.35253894e-01  1.40866437e-06  6.92491616e-07 
 0.00000000e+00  1.39999521e-06  6.67429475e-07  3.30902394e-01  1.13451574e+00  1.13451573e+00  2.06743934e-06  1.87284854e-10  2.36727436e-01  2.35244504e-01  1.43631992e-06  6.65454898e-07 
 1.00000000e+00  1.40562032e-06  6.61803757e-07  3.30921460e-01  1.13451502e+00  1.17812693e-07  2.06743875e-06  2.34106068e-10  2.36728521e-01  2.35242537e-01  1.44200949e-06  6.59890457e-07 
 0.00000000e+00  1.42441661e-06  6.43006863e-07  3.30940766e-01  1.13451533e+00  1.13451532e+00  2.06743812e-06  2.14158403e-10  2.36732109e-01  2.35235870e-01  1.46101937e-06  6.41296060e-07 
 1.00000000e+00  1.43653362e-06  6.30889274e-07  3.30960322e-01  1.13451462e+00  1.17811391e-07  2.06743758e-06  2.60985900e-10  2.36734401e-01  2.35231495e-01  1.47327254e-06  6.29307150e-07 
 0.00000000e+00  1.46192915e-06  6.05493125e-07  3.30980298e-01  1.13451489e+00  1.13451488e+00  2.06743693e-06  2.42987852e-10  2.36739155e-01  2.35222126e-01  1.49894957e-06  6.04175764e-07 
 1.00000000e+00  1.47066668e-06  5.96754989e-07  3.30999983e-01  1.13451418e+00  1.17809991e-07  2.06743632e-06  2.89805256e-10  2.36740770e-01  2.35218830e-01  1.50778271e-06  5.95527247e-07 
 0.00000000e+00  1.49294043e-06  5.74480548e-07  3.31020042e-01  1.13451448e+00  1.13451448e+00  2.06743565e-06  2.69853473e-10  2.36744856e-01  2.35210285e-01  1.53029748e-06  5.73477410e-07 
 1.00000000e+00  1.50838329e-06  5.59037056e-07  3.31040319e-01  1.13451377e+00  1.17808685e-07  2.06743504e-06  3.16683606e-10  2.36747658e-01  2.35204215e-01  1.54590509e-06  5.58186551e-07 
 0.00000000e+00  1.53751039e-06  5.29908475e-07  3.31088958e-01  1.13451614e+00  1.13451613e+00  2.06743352e-06  1.60475491e-10  2.36752878e-01  2.35192441e-01  1.57533772e-06  5.29338756e-07 
 1.00000000e+00  1.54048547e-06  5.26932849e-07  3.31108964e-01  1.13451543e+00  1.17813993e-07  2.06743297e-06  2.07304396e-10  2.36753412e-01  2.35191214e-01  1.57834360e-06  5.26391240e-07 
 0.00000000e+00  1.55731182e-06  5.10105857e-07  3.31129394e-01  1.13451573e+00  1.13451573e+00  2.06743232e-06  1.87348203e-10  2.36756377e-01  2.35184176e-01  1.59534297e-06  5.09721522e-07 
 1.00000000e+00  1.56710795e-06  5.00309085e-07  3.31149973e-01  1.13451502e+00  1.17812690e-07  2.06743169e-06  2.34173569e-10  2.36758098e-01  2.35180007e-01  1.60523878e-06  5.00014794e-07 
 0.00000000e+00  1.59081875e-06  4.76597616e-07  3.31171190e-01  1.13451530e+00  1.13451529e+00  2.06743102e-06  2.16175446e-10  2.36762212e-01  2.35169677e-01  1.62918776e-06  4.76516650e-07 
 1.00000000e+00  1.59702806e-06  4.70387596e-07  3.31191842e-01  1.13451459e+00  1.17811287e-07  2.06743032e-06  2.63021604e-10  2.36763281e-01  2.35166915e-01  1.63545870e-06  4.70361366e-07 
 0.00000000e+00  1.61738146e-06  4.50033645e-07  3.31213162e-01  1.13451489e+00  1.13451488e+00  2.06742976e-06  2.43055354e-10  2.36766766e-01  2.35157686e-01  1.65601192e-06  4.50183558e-07 
 1.00000000e+00  1.63057322e-06  4.36841255e-07  3.31234550e-01  1.13451418e+00  1.17809991e-07  2.06742915e-06  2.89880120e-10  2.36768996e-01  2.35151556e-01  1.66933151e-06  4.37102631e-07 
 0.00000000e+00  1.65859238e-06  4.08821380e-07  3.31256796e-01  1.13451463e+00  1.13451462e+00  2.06742841e-06  2.60383524e-10  2.36773675e-01  2.35138127e-01  1.69761769e-06  4.09312070e-07 
 1.00000000e+00  1.66274095e-06  4.04672054e-07  3.31277920e-01  1.13451392e+00  1.17809143e-07  2.06742767e-06  3.07216456e-10  2.36774381e-01  2.35136086e-01  1.70180511e-06  4.05195880e-07 
 0.00000000e+00  1.68138065e-06  3.86031744e-07  3.31299853e-01  1.13451422e+00  1.13451421e+00  2.06742705e-06  2.87254664e-10  2.36777460e-01  2.35126760e-01  1.72061833e-06  3.86701442e-07 
 1.00000000e+00  1.69266953e-06  3.74742163e-07  3.31321775e-01  1.13451351e+00  1.17807843e-07  2.06742638e-06  3.34084385e-10  2.36779312e-01  2.35120975e-01  1.73201103e-06  3.75497944e-07 
 0.00000000e+00  1.71858613e-06  3.48824824e-07  3.31344752e-01  1.13451378e+00  1.13451377e+00  2.06742563e-06  3.16084411e-10  2.36783515e-01  2.35107277e-01  1.75816213e-06  3.49771504e-07 
 1.00000000e+00  1.72612909e-06  3.41281195e-07  3.31366744e-01  1.13451307e+00  1.17806444e-07  2.06742497e-06  3.62899044e-10  2.36784733e-01  2.35103172e-01  1.76577233e-06  3.42281691e-07 
 0.00000000e+00  1.74858011e-06  3.18829495e-07  3.31389818e-01  1.13451337e+00  1.13451337e+00  2.06742427e-06  3.42947906e-10  2.36788314e-01  2.35090640e-01  1.78842102e-06  3.19985102e-07 
 1.00000000e+00  1.76350275e-06  3.03906171e-07  3.31412831e-01  1.13451266e+00  1.17805144e-07  2.06742361e-06  3.89768814e-10  2.36790678e-01  2.35082021e-01  1.80347281e-06  3.05160778e-07 
 0.00000000e+00  1.79377640e-06  2.73631721e-07  3.31438505e-01  1.13451586e+00  1.13451586e+00  2.06742278e-06  1.78861370e-10  2.36795409e-01  2.35063784e-01  1.83400328e-06  2.75076495e-07 
 1.00000000e+00  1.79630450e-06  2.71102851e-07  3.31460795e-01  1.13451515e+00  1.17813098e-07  2.06742201e-06  2.25675478e-10  2.36795806e-01  2.35062211e-01  1.83655243e-06  2.72562815e-07 
 0.00000000e+00  1.81416491e-06  2.53241811e-07  3.31484400e-01  1.13451546e+00  1.13451545e+00  2.06742137e-06  2.05737649e-10  2.36798562e-01  2.35050875e-01  1.85456070e-06  2.54806375e-07 
 1.00000000e+00  1.82424016e-06  2.43165855e-07  3.31507780e-01  1.13451475e+00  1.17811800e-07  2.06742067e-06  2.52558863e-10  2.36800112e-01  2.35044298e-01  1.86471824e-06  2.44787039e-07 
 0.00000000e+00  1.84978967e-06  2.17615470e-07  3.31532782e-01  1.13451502e+00  1.13451501e+00  2.06741980e-06  2.34573225e-10  2.36803989e-01  2.35026974e-01  1.89047304e-06  2.19372478e-07 
 1.00000000e+00  1.85586607e-06  2.11538372e-07  3.31556153e-01  1.13451431e+00  1.17810398e-07  2.06741910e-06  2.81395310e-10  2.36804908e-01  2.35022710e-01  1.89659752e-06  2.13325986e-07 
 0.00000000e+00  1.87770266e-06  1.89701077e-07  3.31581292e-01  1.13451461e+00  1.13451460e+00  2.06741840e-06  2.61433541e-10  2.36808181e-01  2.35006898e-01  1.91860456e-06  1.91593033e-07 
 1.00000000e+00  1.89156355e-06  1.75839371e-07  3.31606086e-01  1.13451390e+00  1.17809095e-07  2.06741759e-06  3.08251202e-10  2.36810244e-01  2.34996436e-01  1.93257170e-06  1.77792867e-07 
 0.00000000e+00  1.92205328e-06  1.45348825e-07  3.31633189e-01  1.13451435e+00  1.13451434e+00  2.06741678e-06  2.78753021e-10  2.36814729e-01  2.34972129e-01  1.96329009e-06  1.47424371e-07 
 1.00000000e+00  1.92575182e-06  1.41649494e-07  3.31657187e-01  1.13451364e+00  1.17808253e-07  2.06741598e-06  3.25588445e-10  2.36815270e-01  2.34969049e-01  1.96701589e-06  1.43738538e-07 
 0.00000000e+00  1.94576418e-06  1.21636356e-07  3.31683445e-01  1.13451394e+00  1.13451393e+00  2.06741521e-06  3.05630809e-10  2.36818173e-01  2.34951852e-01  1.98717393e-06  1.23793422e-07 
 1.00000000e+00  1.95749252e-06  1.09907265e-07  3.31709136e-01  1.13451323e+00  1.17806954e-07  2.06741446e-06  3.52454066e-10  2.36819866e-01  2.34941324e-01  1.99898621e-06  1.12100075e-07 
 0.00000000e+00  1.98584169e-06  8.15571351e-08  3.31737640e-01  1.13451350e+00  1.13451350e+00  2.06741350e-06  3.34458690e-10  2.36823910e-01  2.34914336e-01  2.02753402e-06  8.38232541e-08 
