 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 0.00000000e+00  5.72559794e-07  1.98979982e-06  3.59582552e-01  1.14563285e+00  1.14563285e+00  2.56237459e-06  2.12403276e-10  2.38114096e-01  2.38983964e-01  5.92602278e-07  1.94658245e-06 
 1.00000000e+00  5.96727198e-07  1.96563294e-06  3.59569518e-01  1.14563183e+00  1.63838443e-07  2.56237510e-06  2.74753650e-10  2.38122810e-01  2.38980610e-01  6.17028425e-07  1.92306995e-06 
 0.00000000e+00  6.13080067e-07  1.94928063e-06  3.59556106e-01  1.14563188e+00  1.14563187e+00  2.56237566e-06  2.71527776e-10  2.38128572e-01  2.38978318e-01  6.33552057e-07  1.90715891e-06 
 1.00000000e+00  6.33317097e-07  1.92904402e-06  3.59543642e-01  1.14563086e+00  1.63834223e-07  2.56237609e-06  3.33866063e-10  2.38135561e-01  2.38975460e-01  6.53995759e-07  1.88746669e-06 
 0.00000000e+00  6.47317704e-07  1.91504323e-06  3.59547835e-01  1.14563569e+00  1.14563568e+00  2.56237589e-06  3.96702706e-11  2.38140304e-01  2.38973468e-01  6.68136368e-07  1.87384137e-06 
 1.00000000e+00  6.74433928e-07  1.88792746e-06  3.59535424e-01  1.14563467e+00  1.63850777e-07  2.56237636e-06  1.02029368e-10  2.38149291e-01  2.38969572e-01  6.95516894e-07  1.84745030e-06 
 0.00000000e+00  6.94003555e-07  1.86835832e-06  3.59522538e-01  1.14563472e+00  1.14563471e+00  2.56237685e-06  9.88187761e-11  2.38155624e-01  2.38966729e-01  7.15271687e-07  1.82840198e-06 
 1.00000000e+00  7.17186687e-07  1.84517566e-06  3.59510660e-01  1.14563369e+00  1.63846553e-07  2.56237732e-06  1.61172409e-10  2.38162960e-01  2.38963327e-01  7.38668440e-07  1.80583411e-06 
 0.00000000e+00  7.33298492e-07  1.82906436e-06  3.59498263e-01  1.14563406e+00  1.14563405e+00  2.56237782e-06  1.39034475e-10  2.38167959e-01  2.38960944e-01  7.54924931e-07  1.79014853e-06 
 1.00000000e+00  7.58201688e-07  1.80416153e-06  3.59486653e-01  1.14563303e+00  1.63843681e-07  2.56237820e-06  2.01382022e-10  2.38175534e-01  2.38957221e-01  7.80045912e-07  1.76590139e-06 
 0.00000000e+00  7.75964869e-07  1.78639887e-06  3.59474514e-01  1.14563309e+00  1.14563308e+00  2.56237870e-06  1.98169231e-10  2.38180825e-01  2.38954541e-01  7.97960142e-07  1.74860457e-06 
 1.00000000e+00  7.97230380e-07  1.76513378e-06  3.59463380e-01  1.14563206e+00  1.63839462e-07  2.56237913e-06  2.60520494e-10  2.38187047e-01  2.38951301e-01  8.19401858e-07  1.72789527e-06 
 0.00000000e+00  8.11690515e-07  1.75067418e-06  3.59448415e-01  1.14563481e+00  1.14563480e+00  2.56237967e-06  9.35018278e-11  2.38191206e-01  2.38949077e-01  8.33978907e-07  1.71381239e-06 
 1.00000000e+00  8.37226558e-07  1.72513853e-06  3.59437461e-01  1.14563378e+00  1.63846934e-07  2.56238006e-06  1.55862920e-10  2.38198421e-01  2.38945113e-01  8.59715925e-07  1.68893953e-06 
 0.00000000e+00  8.55922978e-07  1.70644256e-06  3.59425910e-01  1.14563383e+00  1.14563383e+00  2.56238050e-06  1.52645896e-10  2.38203600e-01  2.38942181e-01  8.78554992e-07  1.67072684e-06 
 1.00000000e+00  8.77934567e-07  1.68443139e-06  3.59415388e-01  1.14563281e+00  1.63842712e-07  2.56238093e-06  2.15006664e-10  2.38209588e-01  2.38938691e-01  9.00729738e-07  1.64928256e-06 
 0.00000000e+00  8.93540172e-07  1.66882620e-06  3.59404231e-01  1.14563317e+00  1.14563317e+00  2.56238133e-06  1.92881034e-10  2.38213764e-01  2.38936192e-01  9.16447959e-07  1.63407780e-06 
 1.00000000e+00  9.17160570e-07  1.64520614e-06  3.59393962e-01  1.14563215e+00  1.63839837e-07  2.56238168e-06  2.55198529e-10  2.38219982e-01  2.38932372e-01  9.40233974e-07  1.61106169e-06 
 0.00000000e+00  9.34283218e-07  1.62808395e-06  3.59383056e-01  1.14563220e+00  1.14563219e+00  2.56238212e-06  2.52008119e-10  2.38224414e-01  2.38929576e-01  9.57473086e-07  1.59437556e-06 
 1.00000000e+00  9.54626584e-07  1.60774095e-06  3.59373174e-01  1.14563118e+00  1.63835616e-07  2.56238249e-06  3.14340554e-10  2.38229596e-01  2.38926219e-01  9.77950950e-07  1.57454884e-06 
 0.00000000e+00  9.67833592e-07  1.59453418e-06  3.59366204e-01  1.14563493e+00  1.14563492e+00  2.56238275e-06  8.60708831e-11  2.38232920e-01  2.38924023e-01  9.91242999e-07  1.56167613e-06 
 1.00000000e+00  9.93296943e-07  1.56907122e-06  3.59356496e-01  1.14563390e+00  1.63847466e-07  2.56238313e-06  1.48439483e-10  2.38239224e-01  2.38919740e-01  1.01686549e-06  1.53685482e-06 
 0.00000000e+00  1.01250794e-06  1.54986060e-06  3.59346090e-01  1.14563396e+00  1.14563395e+00  2.56238354e-06  1.45211031e-10  2.38243900e-01  2.38916471e-01  1.03619224e-06  1.51812623e-06 
 1.00000000e+00  1.03472566e-06  1.52764323e-06  3.59336743e-01  1.14563293e+00  1.63843243e-07  2.56238386e-06  2.07556639e-10  2.38249220e-01  2.38912645e-01  1.05853936e-06  1.49646400e-06 
 0.00000000e+00  1.05112040e-06  1.51124888e-06  3.59326695e-01  1.14563329e+00  1.14563329e+00  2.56238425e-06  1.85462312e-10  2.38253088e-01  2.38909792e-01  1.07502652e-06  1.48047772e-06 
 1.00000000e+00  1.07477920e-06  1.48759043e-06  3.59317617e-01  1.14563227e+00  1.63840369e-07  2.56238459e-06  2.47780216e-10  2.38258586e-01  2.38905635e-01  1.09881415e-06  1.45740573e-06 
 0.00000000e+00  1.09252483e-06  1.46984516e-06  3.59307795e-01  1.14563232e+00  1.14563232e+00  2.56238494e-06  2.44558152e-10  2.38262643e-01  2.38902473e-01  1.11665298e-06  1.44009852e-06 
 1.00000000e+00  1.11318308e-06  1.44918722e-06  3.59299046e-01  1.14563130e+00  1.63836144e-07  2.56238525e-06  3.06908277e-10  2.38267307e-01  2.38898755e-01  1.13741591e-06  1.41994860e-06 
 0.00000000e+00  1.12820771e-06  1.43416307e-06  3.59286332e-01  1.14563404e+00  1.14563404e+00  2.56238574e-06  1.39909567e-10  2.38270656e-01  2.38896022e-01  1.15251415e-06  1.40529250e-06 
 1.00000000e+00  1.15240868e-06  1.40996245e-06  3.59277830e-01  1.14563302e+00  1.63843621e-07  2.56238609e-06  2.02277306e-10  2.38275979e-01  2.38891574e-01  1.17682924e-06  1.38168227e-06 
 0.00000000e+00  1.17096306e-06  1.39140841e-06  3.59268555e-01  1.14563307e+00  1.14563307e+00  2.56238643e-06  1.99051203e-10  2.38279995e-01  2.38888121e-01  1.19546753e-06  1.36357883e-06 
 1.00000000e+00  1.19226261e-06  1.37010915e-06  3.59260363e-01  1.14563205e+00  1.63839396e-07  2.56238674e-06  2.61413359e-10  2.38284544e-01  2.38884108e-01  1.21685949e-06  1.34279465e-06 
 0.00000000e+00  1.20832799e-06  1.35404410e-06  3.59251406e-01  1.14563241e+00  1.14563240e+00  2.56238706e-06  2.39271363e-10  2.38287930e-01  2.38881046e-01  1.23299189e-06  1.32711651e-06 
 1.00000000e+00  1.23096526e-06  1.33140713e-06  3.59243476e-01  1.14563138e+00  1.63836523e-07  2.56238734e-06  3.01620316e-10  2.38292642e-01  2.38876680e-01  1.25571957e-06  1.30502245e-06 
 0.00000000e+00  1.24826283e-06  1.31410986e-06  3.59234754e-01  1.14563144e+00  1.14563143e+00  2.56238768e-06  2.98397983e-10  2.38296194e-01  2.38873303e-01  1.27308324e-06  1.28813821e-06 
 1.00000000e+00  1.26822011e-06  1.29415294e-06  3.59227131e-01  1.14563041e+00  1.63832305e-07  2.56238801e-06  3.60731889e-10  2.38300252e-01  2.38869361e-01  1.29311330e-06  1.26865582e-06 
 0.00000000e+00  1.28793494e-06  1.27444387e-06  3.59072208e-01  1.14563522e+00  1.14563521e+00  2.56239377e-06  6.83719747e-11  2.38304201e-01  2.38865418e-01  1.31289666e-06  1.24941324e-06 
 1.00000000e+00  1.31275237e-06  1.24962674e-06  3.59064875e-01  1.14563419e+00  1.63848729e-07  2.56239409e-06  1.30729205e-10  2.38309101e-01  2.38860382e-01  1.33779558e-06  1.22518058e-06 
 0.00000000e+00  1.33247390e-06  1.22990550e-06  3.59056720e-01  1.14563425e+00  1.14563424e+00  2.56239439e-06  1.27503341e-10  2.38312945e-01  2.38856321e-01  1.35757799e-06  1.20592138e-06 
 1.00000000e+00  1.35460666e-06  1.20777300e-06  3.59049674e-01  1.14563322e+00  1.63844504e-07  2.56239463e-06  1.89857015e-10  2.38317201e-01  2.38851702e-01  1.37977506e-06  1.18430482e-06 
 0.00000000e+00  1.37206718e-06  1.19031282e-06  3.59041842e-01  1.14563359e+00  1.14563358e+00  2.56239497e-06  1.67716507e-10  2.38320521e-01  2.38848007e-01  1.39728337e-06  1.16724977e-06 
 1.00000000e+00  1.39532410e-06  1.16705612e-06  3.59035077e-01  1.14563256e+00  1.63841633e-07  2.56239520e-06  2.30061855e-10  2.38324887e-01  2.38843021e-01  1.42059995e-06  1.14453000e-06 
 0.00000000e+00  1.41382430e-06  1.14855623e-06  3.59027470e-01  1.14563261e+00  1.14563261e+00  2.56239549e-06  2.26847621e-10  2.38328315e-01  2.38838993e-01  1.43914429e-06  1.12645504e-06 
 1.00000000e+00  1.43463968e-06  1.12774106e-06  3.59020979e-01  1.14563159e+00  1.63837410e-07  2.56239571e-06  2.89194446e-10  2.38332130e-01  2.38834402e-01  1.46000593e-06  1.10611562e-06 
 0.00000000e+00  1.45102037e-06  1.11136085e-06  3.59010455e-01  1.14563434e+00  1.14563433e+00  2.56239618e-06  1.22195587e-10  2.38335106e-01  2.38830742e-01  1.47642039e-06  1.09010799e-06 
 1.00000000e+00  1.47461683e-06  1.08776452e-06  3.59004247e-01  1.14563331e+00  1.63844881e-07  2.56239632e-06  1.84542159e-10  2.38339327e-01  2.38825391e-01  1.50006171e-06  1.06704572e-06 
 0.00000000e+00  1.49373524e-06  1.06864642e-06  3.58997201e-01  1.14563336e+00  1.14563336e+00  2.56239663e-06  1.81326853e-10  2.38342715e-01  2.38820987e-01  1.51921302e-06  1.04835789e-06 
 1.00000000e+00  1.51499380e-06  1.04738809e-06  3.58991281e-01  1.14563234e+00  1.63840663e-07  2.56239685e-06  2.43673526e-10  2.38346441e-01  2.38816017e-01  1.54050461e-06  1.02757545e-06 
 0.00000000e+00  1.53219360e-06  1.03018851e-06  3.58984543e-01  1.14563270e+00  1.14563270e+00  2.56239710e-06  2.21550472e-10  2.38349422e-01  2.38811938e-01  1.55772846e-06  1.01075888e-06 
 1.00000000e+00  1.55446582e-06  1.00791651e-06  3.58978905e-01  1.14563168e+00  1.63837789e-07  2.56239729e-06  2.83885818e-10  2.38353235e-01  2.38806573e-01  1.58002822e-06  9.88980215e-07 
 0.00000000e+00  1.57258353e-06  9.89799075e-07  3.58972410e-01  1.14563173e+00  1.14563172e+00  2.56239757e-06  2.80682144e-10  2.38356307e-01  2.38802144e-01  1.59816534e-06  9.71261773e-07 
 1.00000000e+00  1.59274903e-06  9.69633775e-07  3.58967040e-01  1.14563070e+00  1.63833568e-07  2.56239778e-06  3.43035822e-10  2.38359690e-01  2.38797133e-01  1.61834935e-06  9.51538247e-07 
 0.00000000e+00  1.60811078e-06  9.54272123e-07  3.58964219e-01  1.14563446e+00  1.14563445e+00  2.56239787e-06  1.14765444e-10  2.38362239e-01  2.38793263e-01  1.63372307e-06  9.36511354e-07 
 1.00000000e+00  1.63146880e-06  9.30914249e-07  3.58959174e-01  1.14563343e+00  1.63845413e-07  2.56239803e-06  1.77116104e-10  2.38366082e-01  2.38787288e-01  1.65709554e-06  9.13659642e-07 
 0.00000000e+00  1.65092744e-06  9.11455871e-07  3.58953247e-01  1.14563348e+00  1.14563348e+00  2.56239827e-06  1.73905335e-10  2.38369247e-01  2.38782220e-01  1.67656289e-06  8.94620246e-07 
 1.00000000e+00  1.67221621e-06  8.90167251e-07  3.58948472e-01  1.14563246e+00  1.63841189e-07  2.56239843e-06  2.36265268e-10  2.38372678e-01  2.38776579e-01  1.69785777e-06  8.73787181e-07 
 0.00000000e+00  1.69003457e-06  8.72349124e-07  3.58942868e-01  1.14563282e+00  1.14563282e+00  2.56239865e-06  2.14124850e-10  2.38375515e-01  2.38771781e-01  1.71567847e-06  8.56347993e-07 
 1.00000000e+00  1.71216251e-06  8.50221382e-07  3.58938415e-01  1.14563180e+00  1.63838320e-07  2.56239884e-06  2.76465770e-10  2.38379010e-01  2.38765720e-01  1.73780582e-06  8.34687865e-07 
 0.00000000e+00  1.73073517e-06  8.31648940e-07  3.58933060e-01  1.14563185e+00  1.14563185e+00  2.56239908e-06  2.73252618e-10  2.38381906e-01  2.38760536e-01  1.75637506e-06  8.16505361e-07 
 1.00000000e+00  1.75103763e-06  8.11346598e-07  3.58928868e-01  1.14563083e+00  1.63834096e-07  2.56239919e-06  3.35624861e-10  2.38385048e-01  2.38754772e-01  1.77667066e-06  7.96626516e-07 
 0.00000000e+00  1.76809289e-06  7.94291693e-07  3.58920609e-01  1.14563357e+00  1.14563357e+00  2.56239955e-06  1.68603469e-10  2.38387661e-01  2.38749843e-01  1.79371772e-06  7.79925180e-07 
 1.00000000e+00  1.79043156e-06  7.71953125e-07  3.58916777e-01  1.14563255e+00  1.63841571e-07  2.56239964e-06  2.30940600e-10  2.38391054e-01  2.38743270e-01  1.81604215e-06  7.58046511e-07 
 0.00000000e+00  1.80951076e-06  7.52874122e-07  3.58912056e-01  1.14563260e+00  1.14563259e+00  2.56239985e-06  2.27746710e-10  2.38393923e-01  2.38737546e-01  1.83510615e-06  7.39357482e-07 
 1.00000000e+00  1.83013399e-06  7.32251013e-07  3.58908500e-01  1.14563157e+00  1.63837348e-07  2.56239996e-06  2.90078662e-10  2.38396994e-01  2.38731239e-01  1.85570979e-06  7.19152849e-07 
 0.00000000e+00  1.84793963e-06  7.14445547e-07  3.58904125e-01  1.14563194e+00  1.14563193e+00  2.56240014e-06  2.67939209e-10  2.38399623e-01  2.38725689e-01  1.87349588e-06  7.01706124e-07 
 1.00000000e+00  1.86928050e-06  6.93104796e-07  3.58900917e-01  1.14563091e+00  1.63834477e-07  2.56240026e-06  3.30295791e-10  2.38402743e-01  2.38718904e-01  1.89481012e-06  6.80792200e-07 
 0.00000000e+00  1.88771380e-06  6.74671634e-07  3.58896825e-01  1.14563097e+00  1.14563096e+00  2.56240039e-06  3.27060188e-10  2.38405420e-01  2.38712924e-01  1.91321755e-06  6.62724839e-07 
 1.00000000e+00  1.90758816e-06  6.54797429e-07  3.58893903e-01  1.14562994e+00  1.63830257e-07  2.56240055e-06  3.89407086e-10  2.38408271e-01  2.38706344e-01  1.93306128e-06  6.43242124e-07 
 0.00000000e+00  1.92630499e-06  6.36080018e-07  3.58907811e-01  1.14563478e+00  1.14563477e+00  2.56239998e-06  9.52375956e-11  2.38410933e-01  2.38700019e-01  1.95174643e-06  6.24890417e-07 
 1.00000000e+00  1.94857720e-06  6.13807982e-07  3.58905350e-01  1.14563375e+00  1.63846814e-07  2.56240015e-06  1.57594597e-10  2.38414079e-01  2.38692323e-01  1.97397746e-06  6.03049834e-07 
 0.00000000e+00  1.96823162e-06  5.94153584e-07  3.58901977e-01  1.14563380e+00  1.14563380e+00  2.56240019e-06  1.54384738e-10  2.38416824e-01  2.38685370e-01  1.99359247e-06  5.83772776e-07 
 1.00000000e+00  1.98905232e-06  5.73333053e-07  3.58899827e-01  1.14563278e+00  1.63842590e-07  2.56240032e-06  2.16715951e-10  2.38419715e-01  2.38677833e-01  2.01436822e-06  5.63348335e-07 
 0.00000000e+00  2.00771932e-06  5.54666111e-07  3.58896860e-01  1.14563314e+00  1.14563314e+00  2.56240039e-06  1.94603444e-10  2.38422276e-01  2.38670920e-01  2.03299218e-06  5.45033293e-07 
 1.00000000e+00  2.02901761e-06  5.33367975e-07  3.58895099e-01  1.14563212e+00  1.63839721e-07  2.56240054e-06  2.56949004e-10  2.38425176e-01  2.38662842e-01  2.05423811e-06  5.24132918e-07 
 0.00000000e+00  2.04810069e-06  5.14284944e-07  3.58892455e-01  1.14563217e+00  1.14563217e+00  2.56240060e-06  2.53722456e-10  2.38427753e-01  2.38655419e-01  2.07327142e-06  5.05402765e-07 
 1.00000000e+00  2.06822638e-06  4.94159249e-07  3.58891022e-01  1.14563115e+00  1.63835492e-07  2.56240060e-06  3.16060067e-10  2.38430448e-01  2.38647398e-01  2.09334172e-06  4.85645577e-07 
 0.00000000e+00  2.08651072e-06  4.75875111e-07  3.58885566e-01  1.14563389e+00  1.14563389e+00  2.56240080e-06  1.49075419e-10  2.38432876e-01  2.38639930e-01  2.11157311e-06  4.67692873e-07 
 1.00000000e+00  2.10777111e-06  4.54614805e-07  3.58884606e-01  1.14563287e+00  1.63842967e-07  2.56240088e-06  2.11432649e-10  2.38435674e-01  2.38631016e-01  2.13276883e-06  4.46813884e-07 
 0.00000000e+00  2.12717899e-06  4.35206970e-07  3.58882793e-01  1.14563292e+00  1.14563291e+00  2.56240093e-06  2.08210338e-10  2.38438214e-01  2.38622653e-01  2.15211465e-06  4.27750182e-07 
 1.00000000e+00  2.14740029e-06  4.14985692e-07  3.58882200e-01  1.14563190e+00  1.63838743e-07  2.56240094e-06  2.70532093e-10  2.38440830e-01  2.38613693e-01  2.17226848e-06  4.07883315e-07 
 0.00000000e+00  2.16627153e-06  3.96114520e-07  3.58880875e-01  1.14563226e+00  1.14563225e+00  2.56240102e-06  2.48427057e-10  2.38443255e-01  2.38605098e-01  2.19107395e-06  3.89339093e-07 
 1.00000000e+00  2.18681042e-06  3.75575630e-07  3.58880764e-01  1.14563123e+00  1.63835871e-07  2.56240101e-06  3.10771752e-10  2.38445875e-01  2.38595471e-01  2.21153829e-06  3.69151627e-07 
 0.00000000e+00  2.20594520e-06  3.56440895e-07  3.58879824e-01  1.14563129e+00  1.14563128e+00  2.56240105e-06  3.07558221e-10  2.38448297e-01  2.38586223e-01  2.23060082e-06  3.50340139e-07 
 1.00000000e+00  2.22575440e-06  3.36631635e-07  3.58880133e-01  1.14563026e+00  1.63831647e-07  2.56240100e-06  3.69880127e-10  2.38450781e-01  2.38576354e-01  2.25033240e-06  3.30861070e-07 
 0.00000000e+00  2.24369648e-06  3.18689480e-07  3.58882883e-01  1.14563401e+00  1.14563401e+00  2.56240093e-06  1.41632085e-10  2.38453019e-01  2.38567147e-01  2.26820169e-06  3.13213958e-07 
 1.00000000e+00  2.26435607e-06  2.98029870e-07  3.58883772e-01  1.14563299e+00  1.63843496e-07  2.56240092e-06  2.04003925e-10  2.38455576e-01  2.38556195e-01  2.28877457e-06  2.92889405e-07 
 0.00000000e+00  2.28399687e-06  2.78389072e-07  3.58883870e-01  1.14563304e+00  1.14563304e+00  2.56240091e-06  2.00764193e-10  2.38457984e-01  2.38545421e-01  2.30833004e-06  2.73562101e-07 
 1.00000000e+00  2.30399068e-06  2.58395250e-07  3.58885253e-01  1.14563202e+00  1.63839274e-07  2.56240088e-06  2.63154689e-10  2.38460417e-01  2.38534066e-01  2.32823414e-06  2.53882314e-07 
 0.00000000e+00  2.32352239e-06  2.38863454e-07  3.58886025e-01  1.14563238e+00  1.14563238e+00  2.56240080e-06  2.41011749e-10  2.38462781e-01  2.38522560e-01  2.34767534e-06  2.34652157e-07 
 1.00000000e+00  2.34355434e-06  2.18831433e-07  3.58888011e-01  1.14563136e+00  1.63836400e-07  2.56240073e-06  3.03342240e-10  2.38465184e-01  2.38510310e-01  2.36761160e-06  2.14924031e-07 
 0.00000000e+00  2.36310965e-06  1.99276090e-07  3.58889304e-01  1.14563141e+00  1.14563140e+00  2.56240070e-06  3.00139347e-10  2.38467516e-01  2.38497875e-01  2.38707069e-06  1.95659839e-07 
 1.00000000e+00  2.38284080e-06  1.79544862e-07  3.58891902e-01  1.14563038e+00  1.63832177e-07  2.56240060e-06  3.62483377e-10  2.38469843e-01  2.38484817e-01  2.40670200e-06  1.76216554e-07 
 0.00000000e+00  2.40257449e-06  1.59811142e-07  3.58890749e-01  1.14563313e+00  1.14563312e+00  2.56240059e-06  1.95473387e-10  2.38472162e-01  2.38471192e-01  2.42633298e-06  1.56764850e-07 
 1.00000000e+00  2.42226997e-06  1.40115603e-07  3.58894069e-01  1.14563211e+00  1.63839653e-07  2.56240052e-06  2.57823984e-10  2.38474454e-01  2.38456984e-01  2.44592315e-06  1.37344587e-07 
 0.00000000e+00  2.44201975e-06  1.20365729e-07  3.58896824e-01  1.14563216e+00  1.14563215e+00  2.56240044e-06  2.54586401e-10  2.38476741e-01  2.38442078e-01  2.46556454e-06  1.17864099e-07 
 1.00000000e+00  2.46160826e-06  1.00777069e-07  3.58900929e-01  1.14563113e+00  1.63835432e-07  2.56240028e-06  3.16940228e-10  2.38478990e-01  2.38426561e-01  2.48504272e-06  9.85360202e-08 
 0.00000000e+00  2.48193072e-06  8.04544131e-08  3.58904743e-01  1.14563150e+00  1.14563149e+00  2.56240009e-06  2.94843261e-10  2.38481306e-01  2.38409626e-01  2.50524785e-06  7.84761855e-08 
