 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 0.00000000e+00  6.62706473e-07  2.17728327e-06  3.75037209e-01  1.14639719e+00  1.14639718e+00  2.84000472e-06  3.70949493e-10  2.37244868e-01  2.37176913e-01  6.46302068e-07  2.14564603e-06 
 1.00000000e+00  6.84571140e-07  2.15541849e-06  3.75038040e-01  1.14639652e+00  1.06905035e-07  2.84000463e-06  4.11575895e-10  2.37251881e-01  2.37174133e-01  6.67608568e-07  2.12426191e-06 
 0.00000000e+00  7.08444634e-07  2.13154401e-06  3.75062881e-01  1.14640257e+00  1.14640256e+00  2.84000364e-06  4.20206471e-11  2.37259363e-01  2.37171072e-01  6.90868394e-07  2.10090931e-06 
 1.00000000e+00  7.29576845e-07  2.11041175e-06  3.75064157e-01  1.14640191e+00  1.06920917e-07  2.84000359e-06  8.26934111e-11  2.37265841e-01  2.37168337e-01  7.11453723e-07  2.08023642e-06 
 0.00000000e+00  7.51463258e-07  2.08852527e-06  3.75065372e-01  1.14640150e+00  1.14640150e+00  2.84000353e-06  1.07277742e-10  2.37272411e-01  2.37165481e-01  7.32770177e-07  2.05882310e-06 
 1.00000000e+00  7.72892858e-07  2.06709562e-06  3.75067014e-01  1.14640084e+00  1.06917767e-07  2.84000348e-06  1.47917234e-10  2.37278715e-01  2.37162658e-01  7.53638259e-07  2.03785426e-06 
 0.00000000e+00  7.95497129e-07  2.04449129e-06  3.75068470e-01  1.14640082e+00  1.14640082e+00  2.84000341e-06  1.48950022e-10  2.37285229e-01  2.37159652e-01  7.75646605e-07  2.01573323e-06 
 1.00000000e+00  8.16552359e-07  2.02343595e-06  3.75070491e-01  1.14640016e+00  1.06915750e-07  2.84000328e-06  1.89618987e-10  2.37291179e-01  2.37156827e-01  7.96143430e-07  1.99512560e-06 
 0.00000000e+00  8.38742063e-07  2.00124618e-06  3.75072436e-01  1.14639975e+00  1.14639975e+00  2.84000323e-06  2.14209501e-10  2.37297328e-01  2.37153822e-01  8.17741276e-07  1.97340504e-06 
 1.00000000e+00  8.60350559e-07  1.97963763e-06  3.75074800e-01  1.14639909e+00  1.06912603e-07  2.84000318e-06  2.54882095e-10  2.37303201e-01  2.37150868e-01  8.38770156e-07  1.95225080e-06 
 0.00000000e+00  8.84086481e-07  1.95590178e-06  3.75072269e-01  1.14640150e+00  1.14640149e+00  2.84000326e-06  1.07487979e-10  2.37309529e-01  2.37147593e-01  8.61865658e-07  1.92901101e-06 
 1.00000000e+00  9.04714376e-07  1.93527376e-06  3.75075009e-01  1.14640083e+00  1.06917754e-07  2.84000312e-06  1.48135781e-10  2.37314927e-01  2.37144717e-01  8.81933950e-07  1.90881158e-06 
 0.00000000e+00  9.26787301e-07  1.91320075e-06  3.75077659e-01  1.14640043e+00  1.14640043e+00  2.84000304e-06  1.72730778e-10  2.37320600e-01  2.37141611e-01  9.03404921e-07  1.88719457e-06 
 1.00000000e+00  9.48096680e-07  1.89189121e-06  3.75080725e-01  1.14639977e+00  1.06914604e-07  2.84000289e-06  2.13397688e-10  2.37325986e-01  2.37138585e-01  9.24130124e-07  1.86632269e-06 
 0.00000000e+00  9.71261522e-07  1.86872626e-06  3.75083593e-01  1.14639975e+00  1.14639974e+00  2.84000276e-06  2.14424034e-10  2.37331735e-01  2.37135260e-01  9.46656625e-07  1.84363065e-06 
 1.00000000e+00  9.92079025e-07  1.84790859e-06  3.75086999e-01  1.14639908e+00  1.06912590e-07  2.84000259e-06  2.55078070e-10  2.37336813e-01  2.37132242e-01  9.66897536e-07  1.82323541e-06 
 0.00000000e+00  1.01469472e-06  1.82529280e-06  3.75090320e-01  1.14639868e+00  1.14639868e+00  2.84000251e-06  2.79651857e-10  2.37342237e-01  2.37128934e-01  9.88883794e-07  1.80107578e-06 
 1.00000000e+00  1.03642870e-06  1.80355863e-06  3.75094034e-01  1.14639802e+00  1.06909441e-07  2.84000232e-06  3.20322207e-10  2.37347362e-01  2.37125717e-01  1.01000987e-06  1.77977725e-06 
 0.00000000e+00  1.06059682e-06  1.77939052e-06  3.75093856e-01  1.14640055e+00  1.14640055e+00  2.84000232e-06  1.65359768e-10  2.37352973e-01  2.37122102e-01  1.03349851e-06  1.75609050e-06 
 1.00000000e+00  1.08059724e-06  1.75938996e-06  3.75097930e-01  1.14639989e+00  1.06914960e-07  2.84000219e-06  2.06028972e-10  2.37357531e-01  2.37119080e-01  1.05293405e-06  1.73648572e-06 
 0.00000000e+00  1.10266382e-06  1.73732323e-06  3.75101908e-01  1.14639949e+00  1.14639948e+00  2.84000202e-06  2.30638619e-10  2.37362491e-01  2.37115713e-01  1.07437457e-06  1.71485303e-06 
 1.00000000e+00  1.12364689e-06  1.71633991e-06  3.75106281e-01  1.14639882e+00  1.06911807e-07  2.84000180e-06  2.71284922e-10  2.37367135e-01  2.37112475e-01  1.09475962e-06  1.69427989e-06 
 0.00000000e+00  1.14708699e-06  1.69289966e-06  3.75110475e-01  1.14639880e+00  1.14639880e+00  2.84000167e-06  2.72306355e-10  2.37372245e-01  2.37108821e-01  1.11752866e-06  1.67129479e-06 
 1.00000000e+00  1.16740809e-06  1.67257836e-06  3.75115172e-01  1.14639814e+00  1.06909796e-07  2.84000143e-06  3.12951443e-10  2.37376606e-01  2.37105617e-01  1.13726541e-06  1.65136558e-06 
 0.00000000e+00  1.19012660e-06  1.64985971e-06  3.75119776e-01  1.14639774e+00  1.14639773e+00  2.84000131e-06  3.37557537e-10  2.37381413e-01  2.37101994e-01  1.15932785e-06  1.62908246e-06 
 1.00000000e+00  1.21165089e-06  1.62833516e-06  3.75124769e-01  1.14639707e+00  1.06906645e-07  2.84000103e-06  3.78221898e-10  2.37385896e-01  2.37098526e-01  1.18022784e-06  1.60796768e-06 
 0.00000000e+00  1.23650798e-06  1.60347812e-06  3.75124954e-01  1.14639948e+00  1.14639948e+00  2.84000108e-06  2.30822080e-10  2.37391000e-01  2.37094474e-01  1.20436073e-06  1.58358052e-06 
 1.00000000e+00  1.25630095e-06  1.58368495e-06  3.75130278e-01  1.14639882e+00  1.06911802e-07  2.84000087e-06  2.71470076e-10  2.37395008e-01  2.37091205e-01  1.22357457e-06  1.56415895e-06 
 0.00000000e+00  1.27877772e-06  1.56120791e-06  3.75135502e-01  1.14639841e+00  1.14639841e+00  2.84000062e-06  2.96080577e-10  2.37399493e-01  2.37087456e-01  1.24539108e-06  1.54210104e-06 
 1.00000000e+00  1.29989094e-06  1.54009447e-06  3.75141120e-01  1.14639775e+00  1.06908649e-07  2.84000040e-06  3.36745402e-10  2.37403648e-01  2.37083891e-01  1.26588158e-06  1.52137861e-06 
 0.00000000e+00  1.32408854e-06  1.51589663e-06  3.75146576e-01  1.14639773e+00  1.14639773e+00  2.84000017e-06  3.37756489e-10  2.37408350e-01  2.37079754e-01  1.28936248e-06  1.49762558e-06 
 1.00000000e+00  1.34442609e-06  1.49555883e-06  3.75152505e-01  1.14639707e+00  1.06906637e-07  2.83999991e-06  3.78400030e-10  2.37412243e-01  2.37076239e-01  1.30909530e-06  1.47765894e-06 
 0.00000000e+00  1.36777829e-06  1.47220639e-06  3.75158353e-01  1.14639667e+00  1.14639666e+00  2.83999967e-06  4.03016901e-10  2.37416657e-01  2.37072151e-01  1.33175035e-06  1.45472949e-06 
 1.00000000e+00  1.38965519e-06  1.45032924e-06  3.75164587e-01  1.14639600e+00  1.06903488e-07  2.83999943e-06  4.43659331e-10  2.37420735e-01  2.37068273e-01  1.35297153e-06  1.43324569e-06 
 0.00000000e+00  1.42041784e-06  1.41957095e-06  3.75057977e-01  1.14639933e+00  1.14639932e+00  2.84000381e-06  2.40213183e-10  2.37426380e-01  2.37062734e-01  1.38280794e-06  1.40303546e-06 
 1.00000000e+00  1.43909712e-06  1.40089142e-06  3.75064533e-01  1.14639866e+00  1.06911345e-07  2.84000353e-06  2.80851491e-10  2.37429765e-01  2.37059324e-01  1.40092235e-06  1.38468590e-06 
 0.00000000e+00  1.46105294e-06  1.37893534e-06  3.75071006e-01  1.14639826e+00  1.14639825e+00  2.84000327e-06  3.05462322e-10  2.37433690e-01  2.37055269e-01  1.42221200e-06  1.36311488e-06 
 1.00000000e+00  1.48130935e-06  1.35867868e-06  3.75077866e-01  1.14639760e+00  1.06908197e-07  2.84000301e-06  3.46099618e-10  2.37437275e-01  2.37051480e-01  1.44185152e-06  1.34321081e-06 
 0.00000000e+00  1.50521024e-06  1.33477750e-06  3.75084580e-01  1.14639758e+00  1.14639757e+00  2.84000274e-06  3.47114337e-10  2.37441445e-01  2.37046949e-01  1.46502193e-06  1.31972232e-06 
 1.00000000e+00  1.52448367e-06  1.31550372e-06  3.75091725e-01  1.14639691e+00  1.06906182e-07  2.84000239e-06  3.87789433e-10  2.37444772e-01  2.37043244e-01  1.48370420e-06  1.30077874e-06 
 0.00000000e+00  1.54734246e-06  1.29264474e-06  3.75098826e-01  1.14639651e+00  1.14639651e+00  2.84000216e-06  4.12386198e-10  2.37448673e-01  2.37038799e-01  1.50585941e-06  1.27830818e-06 
 1.00000000e+00  1.56839712e-06  1.27158972e-06  3.75106292e-01  1.14639585e+00  1.06903035e-07  2.84000183e-06  4.53031390e-10  2.37452223e-01  2.37034644e-01  1.52626373e-06  1.25760804e-06 
 0.00000000e+00  1.59400859e-06  1.24597818e-06  3.75109097e-01  1.14639826e+00  1.14639825e+00  2.84000173e-06  3.05657721e-10  2.37456488e-01  2.37029517e-01  1.55108114e-06  1.23242425e-06 
 1.00000000e+00  1.61256284e-06  1.22742354e-06  3.75116837e-01  1.14639759e+00  1.06908186e-07  2.84000138e-06  3.46320809e-10  2.37459539e-01  2.37025747e-01  1.56905814e-06  1.21417681e-06 
 0.00000000e+00  1.63498131e-06  1.20500477e-06  3.75124547e-01  1.14639719e+00  1.14639718e+00  2.84000107e-06  3.70908533e-10  2.37463192e-01  2.37021132e-01  1.59077685e-06  1.19212616e-06 
 1.00000000e+00  1.65543055e-06  1.18455516e-06  3.75132622e-01  1.14639652e+00  1.06905035e-07  2.84000070e-06  4.11528589e-10  2.37466486e-01  2.37016865e-01  1.61058565e-06  1.17200943e-06 
 0.00000000e+00  1.68013302e-06  1.15985241e-06  3.75140617e-01  1.14639651e+00  1.14639650e+00  2.84000041e-06  4.12597956e-10  2.37470418e-01  2.37011629e-01  1.63451181e-06  1.14770502e-06 
 1.00000000e+00  1.69948614e-06  1.14049895e-06  3.75148990e-01  1.14639584e+00  1.06903026e-07  2.84000009e-06  4.53223237e-10  2.37473467e-01  2.37007466e-01  1.65325462e-06  1.12866073e-06 
 0.00000000e+00  1.72302770e-06  1.11695700e-06  3.75157350e-01  1.14639544e+00  1.14639543e+00  2.83999969e-06  4.77832884e-10  2.37477137e-01  2.37002327e-01  1.67605138e-06  1.10549139e-06 
 1.00000000e+00  1.74448958e-06  1.09549482e-06  3.75166071e-01  1.14639478e+00  1.06899877e-07  2.83999938e-06  5.18454613e-10  2.37480442e-01  2.36997566e-01  1.69683201e-06  1.08436556e-06 
 0.00000000e+00  1.77078236e-06  1.06920185e-06  3.75171128e-01  1.14639731e+00  1.14639731e+00  2.83999919e-06  3.63538533e-10  2.37484450e-01  2.36991634e-01  1.72228710e-06  1.05848022e-06 
 1.00000000e+00  1.78855479e-06  1.05142901e-06  3.75180099e-01  1.14639665e+00  1.06905394e-07  2.83999880e-06  4.04186472e-10  2.37487130e-01  2.36987557e-01  1.73949143e-06  1.04098017e-06 
 0.00000000e+00  1.81078656e-06  1.02919683e-06  3.75189084e-01  1.14639624e+00  1.14639624e+00  2.83999837e-06  4.28791225e-10  2.37490451e-01  2.36982386e-01  1.76101053e-06  1.01908595e-06 
 1.00000000e+00  1.83073693e-06  1.00924615e-06  3.75198422e-01  1.14639558e+00  1.06902245e-07  2.83999806e-06  4.69441375e-10  2.37493400e-01  2.36977667e-01  1.78031934e-06  9.99435619e-07 
 0.00000000e+00  1.85552991e-06  9.84452738e-07  3.75207744e-01  1.14639556e+00  1.14639555e+00  2.83999762e-06  4.70475214e-10  2.37497028e-01  2.36971705e-01  1.80431245e-06  9.75011314e-07 
 1.00000000e+00  1.87421215e-06  9.65770123e-07  3.75217376e-01  1.14639490e+00  1.06900231e-07  2.83999726e-06  5.11125364e-10  2.37499733e-01  2.36967136e-01  1.82239014e-06  9.56603838e-07 
 0.00000000e+00  1.89767937e-06  9.42302524e-07  3.75227071e-01  1.14639449e+00  1.14639449e+00  2.83999686e-06  5.35710143e-10  2.37503104e-01  2.36961306e-01  1.84509552e-06  9.33478033e-07 
 1.00000000e+00  1.91875298e-06  9.21228430e-07  3.75237098e-01  1.14639383e+00  1.06897083e-07  2.83999642e-06  5.76318718e-10  2.37506095e-01  2.36955970e-01  1.86548288e-06  9.12707385e-07 
 0.00000000e+00  1.94557258e-06  8.94408656e-07  3.75242664e-01  1.14639624e+00  1.14639623e+00  2.83999622e-06  4.28983071e-10  2.37509868e-01  2.36949046e-01  1.89142615e-06  8.86268799e-07 
 1.00000000e+00  1.96339772e-06  8.76583050e-07  3.75252938e-01  1.14639558e+00  1.06902234e-07  2.83999577e-06  4.69640302e-10  2.37512348e-01  2.36944361e-01  1.90866705e-06  8.68693455e-07 
 0.00000000e+00  1.98631709e-06  8.53663266e-07  3.75263308e-01  1.14639517e+00  1.14639517e+00  2.83999535e-06  4.94254155e-10  2.37515509e-01  2.36938231e-01  1.93083300e-06  8.46091694e-07 
 1.00000000e+00  2.00665885e-06  8.33321046e-07  3.75274009e-01  1.14639451e+00  1.06899084e-07  2.83999489e-06  5.34872552e-10  2.37518290e-01  2.36932684e-01  1.95050408e-06  8.26028231e-07 
 0.00000000e+00  2.03251711e-06  8.07462287e-07  3.75284813e-01  1.14639449e+00  1.14639448e+00  2.83999440e-06  5.35916200e-10  2.37521793e-01  2.36925492e-01  1.97550701e-06  8.00518928e-07 
 1.00000000e+00  2.05146113e-06  7.88517831e-07  3.75295823e-01  1.14639383e+00  1.06897071e-07  2.83999396e-06  5.76548587e-10  2.37524329e-01  2.36920115e-01  1.99382249e-06  7.81826943e-07 
 0.00000000e+00  2.07586591e-06  7.64112619e-07  3.75306989e-01  1.14639342e+00  1.14639342e+00  2.83999351e-06  6.01146587e-10  2.37527571e-01  2.36913050e-01  2.01741520e-06  7.57742578e-07 
 1.00000000e+00  2.09756737e-06  7.42410689e-07  3.75318489e-01  1.14639276e+00  1.06893925e-07  2.83999305e-06  6.41768100e-10  2.37530428e-01  2.36906630e-01  2.03839222e-06  7.36321647e-07 
 0.00000000e+00  2.12650754e-06  7.13469014e-07  3.75355165e-01  1.14639880e+00  1.14639880e+00  2.83999153e-06  2.72265765e-10  2.37534195e-01  2.36897859e-01  2.06636298e-06  7.07748320e-07 
 1.00000000e+00  2.14292850e-06  6.97047526e-07  3.75366840e-01  1.14639814e+00  1.06909798e-07  2.83999101e-06  3.12919468e-10  2.37536313e-01  2.36892771e-01  2.08223226e-06  6.91532524e-07 
 0.00000000e+00  2.16512092e-06  6.74854588e-07  3.75378725e-01  1.14639774e+00  1.14639773e+00  2.83999049e-06  3.37526057e-10  2.37539157e-01  2.36885759e-01  2.10367706e-06  6.69613696e-07 
 1.00000000e+00  2.18435700e-06  6.55618018e-07  3.75390914e-01  1.14639707e+00  1.06906646e-07  2.83999001e-06  3.78185708e-10  2.37541598e-01  2.36879555e-01  2.12226340e-06  6.50611009e-07 
 0.00000000e+00  2.20976963e-06  6.30204874e-07  3.75403327e-01  1.14639705e+00  1.14639705e+00  2.83998951e-06  3.79201743e-10  2.37544793e-01  2.36871161e-01  2.14681510e-06  6.25501620e-07 
 1.00000000e+00  2.22737537e-06  6.12598636e-07  3.75415843e-01  1.14639639e+00  1.06904636e-07  2.83998898e-06  4.19849044e-10  2.37546994e-01  2.36865213e-01  2.16382262e-06  6.08102138e-07 
 0.00000000e+00  2.25111924e-06  5.88854201e-07  3.75428644e-01  1.14639599e+00  1.14639598e+00  2.83998842e-06  4.44448034e-10  2.37549932e-01  2.36857009e-01  2.18675759e-06  5.84631856e-07 
 1.00000000e+00  2.27177708e-06  5.68195893e-07  3.75441747e-01  1.14639532e+00  1.06901488e-07  2.83998798e-06  4.85106191e-10  2.37552465e-01  2.36849691e-01  2.20670966e-06  5.64207465e-07 
 0.00000000e+00  2.29959541e-06  5.40377178e-07  3.75450759e-01  1.14639773e+00  1.14639773e+00  2.83998758e-06  3.37735173e-10  2.37555848e-01  2.36839559e-01  2.23357452e-06  5.36696916e-07 
 1.00000000e+00  2.31610063e-06  5.23871369e-07  3.75464050e-01  1.14639707e+00  1.06906638e-07  2.83998698e-06  3.78367560e-10  2.37557839e-01  2.36833388e-01  2.24951240e-06  5.20370154e-07 
 0.00000000e+00  2.33911233e-06  5.00859137e-07  3.75477734e-01  1.14639667e+00  1.14639666e+00  2.83998644e-06  4.02977207e-10  2.37560593e-01  2.36824576e-01  2.27173106e-06  4.97602739e-07 
 1.00000000e+00  2.35881676e-06  4.81154115e-07  3.75491689e-01  1.14639600e+00  1.06903488e-07  2.83998586e-06  4.43633508e-10  2.37562934e-01  2.36816832e-01  2.29075453e-06  4.78102709e-07 
 0.00000000e+00  2.38549676e-06  4.54473530e-07  3.75506113e-01  1.14639598e+00  1.14639598e+00  2.83998527e-06  4.44634139e-10  2.37566075e-01  2.36806030e-01  2.31650981e-06  4.51692854e-07 
 1.00000000e+00  2.40340637e-06  4.36563265e-07  3.75520430e-01  1.14639532e+00  1.06901476e-07  2.83998464e-06  4.85293663e-10  2.37568166e-01  2.36798562e-01  2.33379686e-06  4.33959812e-07 
 0.00000000e+00  2.42826920e-06  4.11699818e-07  3.75535288e-01  1.14639492e+00  1.14639491e+00  2.83998402e-06  5.09896957e-10  2.37571047e-01  2.36787896e-01  2.35779314e-06  4.09336117e-07 
 1.00000000e+00  2.44966770e-06  3.90300756e-07  3.75550409e-01  1.14639425e+00  1.06898329e-07  2.83998345e-06  5.50542723e-10  2.37573506e-01  2.36778419e-01  2.37844366e-06  3.88137369e-07 
 0.00000000e+00  2.47878994e-06  3.61177980e-07  3.75562634e-01  1.14639679e+00  1.14639678e+00  2.83998290e-06  3.95618979e-10  2.37576825e-01  2.36765038e-01  2.40654460e-06  3.59278207e-07 
 1.00000000e+00  2.49413603e-06  3.45831261e-07  3.75577805e-01  1.14639612e+00  1.06903844e-07  2.83998228e-06  4.36262582e-10  2.37578557e-01  2.36757754e-01  2.42135104e-06  3.44066009e-07 
 0.00000000e+00  2.51685528e-06  3.23111356e-07  3.75593668e-01  1.14639572e+00  1.14639571e+00  2.83998163e-06  4.60854175e-10  2.37581108e-01  2.36746651e-01  2.44326941e-06  3.21539584e-07 
 1.00000000e+00  2.53579940e-06  3.04166537e-07  3.75609728e-01  1.14639505e+00  1.06900692e-07  2.83998093e-06  5.01504616e-10  2.37583217e-01  2.36737082e-01  2.46154397e-06  3.02750745e-07 
 0.00000000e+00  2.56261674e-06  2.77348569e-07  3.75626646e-01  1.14639504e+00  1.14639503e+00  2.83998029e-06  5.02526948e-10  2.37586182e-01  2.36723020e-01  2.48741081e-06  2.76144998e-07 
 1.00000000e+00  2.57948853e-06  2.60476105e-07  3.75643143e-01  1.14639437e+00  1.06898685e-07  2.83997963e-06  5.43172927e-10  2.37588035e-01  2.36713841e-01  2.50368296e-06  2.59400759e-07 
 0.00000000e+00  2.60424296e-06  2.35720928e-07  3.75660584e-01  1.14639397e+00  1.14639396e+00  2.83997889e-06  5.67769831e-10  2.37590733e-01  2.36699873e-01  2.52755530e-06  2.34825984e-07 
 1.00000000e+00  2.62503634e-06  2.14926824e-07  3.75678209e-01  1.14639331e+00  1.06895535e-07  2.83997815e-06  6.08405770e-10  2.37592979e-01  2.36687642e-01  2.54760567e-06  2.14176056e-07 
 0.00000000e+00  2.65486169e-06  1.85100875e-07  3.75692693e-01  1.14639572e+00  1.14639571e+00  2.83997755e-06  4.61061446e-10  2.37596179e-01  2.36669227e-01  2.57636187e-06  1.84544781e-07 
 1.00000000e+00  2.67031384e-06  1.69647989e-07  3.75710443e-01  1.14639505e+00  1.06900687e-07  2.83997683e-06  5.01701469e-10  2.37597823e-01  2.36659251e-01  2.59125862e-06  1.69186903e-07 
 0.00000000e+00  2.69421137e-06  1.45749693e-07  3.75729469e-01  1.14639465e+00  1.14639464e+00  2.83997605e-06  5.26307272e-10  2.37600348e-01  2.36643174e-01  2.61429508e-06  1.45427281e-07 
 1.00000000e+00  2.71380677e-06  1.26153449e-07  3.75748610e-01  1.14639398e+00  1.06897535e-07  2.83997521e-06  5.66946073e-10  2.37602406e-01  2.36629354e-01  2.63318250e-06  1.25936989e-07 
 0.00000000e+00  2.74250529e-06  9.74540698e-08  3.75769412e-01  1.14639397e+00  1.14639396e+00  2.83997434e-06  5.67963041e-10  2.37605394e-01  2.36607963e-01  2.66084113e-06  9.73796617e-08 
