 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.00000000e+00  5.84722019e-07  1.93675380e-06  3.55683579e-01  1.14303477e+00  1.16540466e-07  2.52149071e-06  2.42655809e-10  2.38077711e-01  2.36664243e-01  5.47541221e-07  1.91128990e-06 
 0.00000000e+00  6.17336890e-07  1.90413797e-06  3.55712287e-01  1.14303805e+00  1.14303805e+00  2.52148972e-06  4.08485838e-11  2.38089555e-01  2.36659576e-01  5.78812726e-07  1.87935521e-06 
 1.00000000e+00  6.24329136e-07  1.89714489e-06  3.55733022e-01  1.14303735e+00  1.16548827e-07  2.52148890e-06  8.38298320e-11  2.38092033e-01  2.36658567e-01  5.85516128e-07  1.87250738e-06 
 0.00000000e+00  6.44235719e-07  1.87723753e-06  3.55752498e-01  1.14303796e+00  1.14303795e+00  2.52148813e-06  4.66779313e-11  2.38098992e-01  2.36655674e-01  6.04598512e-07  1.85301201e-06 
 1.00000000e+00  6.57619658e-07  1.86385284e-06  3.55773320e-01  1.14303726e+00  1.16548520e-07  2.52148739e-06  8.96231236e-11  2.38103588e-01  2.36653715e-01  6.17426911e-07  1.83990306e-06 
 0.00000000e+00  6.84151855e-07  1.83731992e-06  3.55793525e-01  1.14303726e+00  1.14303726e+00  2.52148666e-06  8.92974583e-11  2.38112499e-01  2.36649795e-01  6.42854626e-07  1.81391368e-06 
 1.00000000e+00  6.94153210e-07  1.82731772e-06  3.55814740e-01  1.14303656e+00  1.16546274e-07  2.52148581e-06  1.32269480e-10  2.38115791e-01  2.36648304e-01  6.52438603e-07  1.80411535e-06 
 0.00000000e+00  7.17360328e-07  1.80410990e-06  3.55834807e-01  1.14303717e+00  1.14303716e+00  2.52148512e-06  9.51239087e-11  2.38123304e-01  2.36644817e-01  6.74674840e-07  1.78137839e-06 
 1.00000000e+00  7.33943661e-07  1.78752577e-06  3.55856175e-01  1.14303647e+00  1.16545971e-07  2.52148433e-06  1.38062228e-10  2.38128568e-01  2.36642300e-01  6.90562505e-07  1.76512877e-06 
 0.00000000e+00  7.64024822e-07  1.75744382e-06  3.55878390e-01  1.14303681e+00  1.14303680e+00  2.52148351e-06  1.17475775e-10  2.38137893e-01  2.36637686e-01  7.19377791e-07  1.73564964e-06 
 1.00000000e+00  7.72108630e-07  1.74935915e-06  3.55900251e-01  1.14303610e+00  1.16544792e-07  2.52148266e-06  1.60452297e-10  2.38140355e-01  2.36636435e-01  7.27120568e-07  1.72772610e-06 
 0.00000000e+00  7.93728100e-07  1.72773893e-06  3.55921014e-01  1.14303671e+00  1.14303670e+00  2.52148191e-06  1.23284192e-10  2.38146838e-01  2.36633064e-01  7.47826221e-07  1.70653482e-06 
 1.00000000e+00  8.08538808e-07  1.71292737e-06  3.55943029e-01  1.14303601e+00  1.16544486e-07  2.52148107e-06  1.66249237e-10  2.38151202e-01  2.36630734e-01  7.62009496e-07  1.69201561e-06 
 0.00000000e+00  8.37150919e-07  1.68431454e-06  3.55964581e-01  1.14303602e+00  1.14303601e+00  2.52148035e-06  1.65929492e-10  2.38159472e-01  2.36626180e-01  7.89406126e-07  1.66396386e-06 
 1.00000000e+00  8.48455006e-07  1.67300961e-06  3.55986948e-01  1.14303532e+00  1.16542245e-07  2.52147951e-06  2.08874695e-10  2.38162679e-01  2.36624364e-01  8.00228859e-07  1.65287929e-06 
 0.00000000e+00  8.73619996e-07  1.64784380e-06  3.56008285e-01  1.14303592e+00  1.14303591e+00  2.52147869e-06  1.71728746e-10  2.38169701e-01  2.36620281e-01  8.24319972e-07  1.62820131e-06 
 1.00000000e+00  8.91862855e-07  1.62960007e-06  3.56030856e-01  1.14303522e+00  1.16541936e-07  2.52147783e-06  2.14710759e-10  2.38174694e-01  2.36617286e-01  8.41782363e-07  1.61030891e-06 
 0.00000000e+00  9.24557154e-07  1.59690528e-06  3.56045855e-01  1.14303704e+00  1.14303704e+00  2.52147729e-06  1.02872377e-10  2.38183452e-01  2.36611849e-01  8.73073821e-07  1.57823875e-06 
 1.00000000e+00  9.31223437e-07  1.59023814e-06  3.56068838e-01  1.14303634e+00  1.16545562e-07  2.52147646e-06  1.45829170e-10  2.38185208e-01  2.36610732e-01  8.79453435e-07  1.57169820e-06 
 0.00000000e+00  9.52084714e-07  1.56937602e-06  3.56090809e-01  1.14303695e+00  1.14303694e+00  2.52147562e-06  1.08683416e-10  2.38190637e-01  2.36607198e-01  8.99416294e-07  1.55123049e-06 
 1.00000000e+00  9.65802775e-07  1.55565714e-06  3.56113982e-01  1.14303625e+00  1.16545257e-07  2.52147479e-06  1.51651136e-10  2.38194166e-01  2.36604856e-01  9.12542449e-07  1.53776955e-06 
 0.00000000e+00  9.93942935e-07  1.52751613e-06  3.56136781e-01  1.14303625e+00  1.14303625e+00  2.52147394e-06  1.51310076e-10  2.38201265e-01  2.36599989e-01  9.39465703e-07  1.51015411e-06 
 1.00000000e+00  1.00398623e-06  1.51747199e-06  3.56160242e-01  1.14303556e+00  1.16543015e-07  2.52147310e-06  1.94267952e-10  2.38203760e-01  2.36598236e-01  9.49073828e-07  1.50029635e-06 
 0.00000000e+00  1.02849872e-06  1.49295865e-06  3.56182789e-01  1.14303616e+00  1.14303615e+00  2.52147225e-06  1.57136526e-10  2.38209774e-01  2.36593911e-01  9.72522288e-07  1.47623540e-06 
 1.00000000e+00  1.04577217e-06  1.47568431e-06  3.56206500e-01  1.14303546e+00  1.16542709e-07  2.52147138e-06  2.00081268e-10  2.38213942e-01  2.36590828e-01  9.89044281e-07  1.45927761e-06 
 0.00000000e+00  1.07783936e-06  1.44361617e-06  3.56231336e-01  1.14303579e+00  1.14303579e+00  2.52147039e-06  1.79475990e-10  2.38221533e-01  2.36585025e-01  1.01971314e-06  1.42779224e-06 
 1.00000000e+00  1.08585114e-06  1.43560356e-06  3.56255357e-01  1.14303510e+00  1.16541532e-07  2.52146959e-06  2.22458647e-10  2.38223402e-01  2.36583559e-01  1.02737487e-06  1.41992422e-06 
 0.00000000e+00  1.10865419e-06  1.41279960e-06  3.56278500e-01  1.14303570e+00  1.14303569e+00  2.52146869e-06  1.85299503e-10  2.38228664e-01  2.36579344e-01  1.04918001e-06  1.39752969e-06 
 1.00000000e+00  1.12403551e-06  1.39741743e-06  3.56302776e-01  1.14303500e+00  1.16541227e-07  2.52146783e-06  2.28257180e-10  2.38232160e-01  2.36576470e-01  1.06388707e-06  1.38242180e-06 
 0.00000000e+00  1.15447885e-06  1.36697313e-06  3.56326804e-01  1.14303501e+00  1.14303500e+00  2.52146685e-06  2.27927899e-10  2.38238970e-01  2.36570698e-01  1.09299292e-06  1.35251601e-06 
 1.00000000e+00  1.16605866e-06  1.35539242e-06  3.56351357e-01  1.14303431e+00  1.16538982e-07  2.52146600e-06  2.70878139e-10  2.38241525e-01  2.36568477e-01  1.10406299e-06  1.34113863e-06 
 0.00000000e+00  1.19275547e-06  1.32869474e-06  3.56375092e-01  1.14303491e+00  1.14303490e+00  2.52146512e-06  2.33750796e-10  2.38247329e-01  2.36563294e-01  1.12958254e-06  1.31490632e-06 
 1.00000000e+00  1.21191692e-06  1.30953239e-06  3.56399948e-01  1.14303421e+00  1.16538676e-07  2.52146422e-06  2.76695999e-10  2.38251430e-01  2.36559520e-01  1.14789728e-06  1.29607520e-06 
 0.00000000e+00  1.25171152e-06  1.26974062e-06  3.56323882e-01  1.14303786e+00  1.14303785e+00  2.52146701e-06  5.27462245e-11  2.38259783e-01  2.36551533e-01  1.18592881e-06  1.25696354e-06 
 1.00000000e+00  1.25609462e-06  1.26535660e-06  3.56348933e-01  1.14303716e+00  1.16548204e-07  2.52146611e-06  9.57101065e-11  2.38260692e-01  2.36550638e-01  1.19011736e-06  1.25265384e-06 
 0.00000000e+00  1.27594136e-06  1.24550894e-06  3.56373187e-01  1.14303776e+00  1.14303776e+00  2.52146517e-06  5.85522741e-11  2.38264764e-01  2.36546565e-01  1.20908214e-06  1.23314097e-06 
 1.00000000e+00  1.28800782e-06  1.23344161e-06  3.56398510e-01  1.14303707e+00  1.16547899e-07  2.52146432e-06  1.01516924e-10  2.38267213e-01  2.36544064e-01  1.22061172e-06  1.22127589e-06 
 0.00000000e+00  1.31571964e-06  1.20572879e-06  3.56423699e-01  1.14303707e+00  1.14303706e+00  2.52146329e-06  1.01185744e-10  2.38272771e-01  2.36538239e-01  1.24708830e-06  1.19402390e-06 
 1.00000000e+00  1.32379217e-06  1.19765531e-06  3.56449234e-01  1.14303637e+00  1.16545651e-07  2.52146235e-06  1.44140699e-10  2.38274370e-01  2.36536523e-01  1.25480051e-06  1.18608368e-06 
 0.00000000e+00  1.34754527e-06  1.17390131e-06  3.56474101e-01  1.14303698e+00  1.14303697e+00  2.52146146e-06  1.07008482e-10  2.38279034e-01  2.36531417e-01  1.27749185e-06  1.16271920e-06 
 1.00000000e+00  1.36344020e-06  1.15800539e-06  3.56499992e-01  1.14303628e+00  1.16545346e-07  2.52146049e-06  1.49967813e-10  2.38282114e-01  2.36527948e-01  1.29267512e-06  1.14708189e-06 
 0.00000000e+00  1.39526435e-06  1.12618026e-06  3.56527238e-01  1.14303661e+00  1.14303660e+00  2.52145949e-06  1.29367554e-10  2.38288197e-01  2.36520896e-01  1.32307158e-06  1.11576908e-06 
 1.00000000e+00  1.40113643e-06  1.12030717e-06  3.56553259e-01  1.14303591e+00  1.16544167e-07  2.52145849e-06  1.72324377e-10  2.38289304e-01  2.36519576e-01  1.32867990e-06  1.10998976e-06 
 0.00000000e+00  1.42297282e-06  1.09846985e-06  3.56578678e-01  1.14303652e+00  1.14303651e+00  2.52145756e-06  1.35184308e-10  2.38293393e-01  2.36514617e-01  1.34953414e-06  1.08849903e-06 
 1.00000000e+00  1.43679127e-06  1.08465043e-06  3.56605089e-01  1.14303582e+00  1.16543863e-07  2.52145659e-06  1.78137546e-10  2.38295953e-01  2.36511441e-01  1.36273013e-06  1.07489718e-06 
 0.00000000e+00  1.46680842e-06  1.05463230e-06  3.56631563e-01  1.14303582e+00  1.14303582e+00  2.52145561e-06  1.77809517e-10  2.38301450e-01  2.36504425e-01  1.39139290e-06  1.04534695e-06 
 1.00000000e+00  1.47651928e-06  1.04492046e-06  3.56658172e-01  1.14303512e+00  1.16541619e-07  2.52145464e-06  2.20786944e-10  2.38303207e-01  2.36502123e-01  1.40066492e-06  1.03578507e-06 
 0.00000000e+00  1.50247683e-06  1.01896190e-06  3.56684271e-01  1.14303573e+00  1.14303572e+00  2.52145363e-06  1.83618978e-10  2.38307855e-01  2.36495880e-01  1.42544782e-06  1.01022405e-06 
 1.00000000e+00  1.52031603e-06  1.00112172e-06  3.56711345e-01  1.14303503e+00  1.16541312e-07  2.52145263e-06  2.26590260e-10  2.38311012e-01  2.36491513e-01  1.44247836e-06  9.92654247e-07 
 0.00000000e+00  1.55499946e-06  9.66437536e-07  3.56731491e-01  1.14303685e+00  1.14303684e+00  2.52145188e-06  1.14763861e-10  2.38317056e-01  2.36482853e-01  1.47558650e-06  9.58488814e-07 
 1.00000000e+00  1.55932370e-06  9.62112350e-07  3.56758513e-01  1.14303615e+00  1.16544938e-07  2.52145093e-06  1.57715868e-10  2.38317803e-01  2.36481756e-01  1.47971402e-06  9.54227696e-07 
 0.00000000e+00  1.58021836e-06  9.41216680e-07  3.56785084e-01  1.14303675e+00  1.14303675e+00  2.52144993e-06  1.20568444e-10  2.38321385e-01  2.36476401e-01  1.49965731e-06  9.33639457e-07 
 1.00000000e+00  1.59278397e-06  9.28650069e-07  3.56812564e-01  1.14303606e+00  1.16544632e-07  2.52144893e-06  1.63544567e-10  2.38323519e-01  2.36473136e-01  1.51165011e-06  9.21256104e-07 
 0.00000000e+00  1.62212920e-06  8.99303790e-07  3.56840275e-01  1.14303606e+00  1.14303605e+00  2.52144786e-06  1.63210164e-10  2.38328439e-01  2.36465373e-01  1.53965556e-06  8.92333020e-07 
 1.00000000e+00  1.63042464e-06  8.91007283e-07  3.56867906e-01  1.14303536e+00  1.16542386e-07  2.52144681e-06  2.06158549e-10  2.38329818e-01  2.36463144e-01  1.54757168e-06  8.84154931e-07 
 0.00000000e+00  1.65554395e-06  8.65886982e-07  3.56895227e-01  1.14303597e+00  1.14303596e+00  2.52144581e-06  1.69005129e-10  2.38333955e-01  2.36456294e-01  1.57154111e-06  8.59389852e-07 
 1.00000000e+00  1.67224206e-06  8.49187811e-07  3.56923440e-01  1.14303527e+00  1.16542081e-07  2.52144478e-06  2.11976877e-10  2.38336682e-01  2.36451657e-01  1.58747362e-06  8.42923974e-07 
 0.00000000e+00  1.70609143e-06  8.15337396e-07  3.56953430e-01  1.14303560e+00  1.14303559e+00  2.52144371e-06  1.91391791e-10  2.38342125e-01  2.36442038e-01  1.61976830e-06  8.09539426e-07 
 1.00000000e+00  1.71203921e-06  8.09388510e-07  3.56981564e-01  1.14303490e+00  1.16540903e-07  2.52144260e-06  2.34329889e-10  2.38343069e-01  2.36440318e-01  1.62544252e-06  8.03671403e-07 
 0.00000000e+00  1.73514378e-06  7.86282926e-07  3.57009488e-01  1.14303551e+00  1.14303550e+00  2.52144160e-06  1.97180295e-10  2.38346722e-01  2.36433542e-01  1.64748326e-06  7.80877146e-07 
 1.00000000e+00  1.74963825e-06  7.71787388e-07  3.57038238e-01  1.14303481e+00  1.16540598e-07  2.52144054e-06  2.40164135e-10  2.38348990e-01  2.36429214e-01  1.66130945e-06  7.66574626e-07 
 0.00000000e+00  1.78156821e-06  7.39856398e-07  3.57067477e-01  1.14303481e+00  1.14303481e+00  2.52143949e-06  2.39840980e-10  2.38353937e-01  2.36419464e-01  1.69176483e-06  7.35062406e-07 
 1.00000000e+00  1.79165430e-06  7.29769183e-07  3.57096366e-01  1.14303411e+00  1.16538355e-07  2.52143838e-06  2.82771258e-10  2.38355479e-01  2.36416320e-01  1.70138447e-06  7.25105604e-07 
 0.00000000e+00  1.81924284e-06  7.02179647e-07  3.57125185e-01  1.14303472e+00  1.14303471e+00  2.52143738e-06  2.45617079e-10  2.38359670e-01  2.36407555e-01  1.72769536e-06  6.97868106e-07 
 1.00000000e+00  1.83809747e-06  6.83323848e-07  3.57154808e-01  1.14303402e+00  1.16538049e-07  2.52143622e-06  2.88580923e-10  2.38362503e-01  2.36401421e-01  1.74567542e-06  6.79248867e-07 
 0.00000000e+00  1.87592734e-06  6.45492456e-07  3.57195272e-01  1.14303730e+00  1.14303730e+00  2.52143468e-06  8.68354277e-11  2.38368111e-01  2.36388736e-01  1.78174706e-06  6.41882174e-07 
 1.00000000e+00  1.87853774e-06  6.42881013e-07  3.57224507e-01  1.14303660e+00  1.16546409e-07  2.52143363e-06  1.29761313e-10  2.38368497e-01  2.36387843e-01  1.78423596e-06  6.39302316e-07 
 0.00000000e+00  1.89904115e-06  6.22376574e-07  3.57253739e-01  1.14303721e+00  1.14303720e+00  2.52143261e-06  9.26396945e-11  2.38371487e-01  2.36380726e-01  1.80378441e-06  6.19043528e-07 
 1.00000000e+00  1.91054427e-06  6.10872301e-07  3.57283680e-01  1.14303651e+00  1.16546102e-07  2.52143146e-06  1.35597374e-10  2.38373156e-01  2.36376660e-01  1.81475117e-06  6.07675307e-07 
 0.00000000e+00  1.94015009e-06  5.81265290e-07  3.57314392e-01  1.14303651e+00  1.14303651e+00  2.52143028e-06  1.35255362e-10  2.38377408e-01  2.36365951e-01  1.84297456e-06  5.78412299e-07 
 1.00000000e+00  1.94703042e-06  5.74383863e-07  3.57344410e-01  1.14303582e+00  1.16543858e-07  2.52142918e-06  1.78221292e-10  2.38378388e-01  2.36363406e-01  1.84953320e-06  5.71609517e-07 
 0.00000000e+00  1.97206816e-06  5.49345016e-07  3.57374678e-01  1.14303642e+00  1.14303641e+00  2.52142808e-06  1.41092471e-10  2.38381927e-01  2.36353982e-01  1.87339915e-06  5.46852814e-07 
 1.00000000e+00  1.98800475e-06  5.33407279e-07  3.57405600e-01  1.14303572e+00  1.16543552e-07  2.52142691e-06  1.84028723e-10  2.38384161e-01  2.36347825e-01  1.88858878e-06  5.31091265e-07 
 0.00000000e+00  2.02244376e-06  4.98967074e-07  3.57438939e-01  1.14303606e+00  1.14303605e+00  2.52142571e-06  1.63454306e-10  2.38388934e-01  2.36334100e-01  1.92141101e-06  4.97022423e-07 
 1.00000000e+00  2.02674919e-06  4.94660470e-07  3.57469503e-01  1.14303536e+00  1.16542376e-07  2.52142456e-06  2.06398454e-10  2.38389527e-01  2.36332342e-01  1.92551405e-06  4.92761325e-07 
 0.00000000e+00  2.04958757e-06  4.71821014e-07  3.57500515e-01  1.14303596e+00  1.14303596e+00  2.52142348e-06  1.69272596e-10  2.38392649e-01  2.36322846e-01  1.94727787e-06  4.70159778e-07 
 1.00000000e+00  2.06311192e-06  4.58295395e-07  3.57532063e-01  1.14303526e+00  1.16542069e-07  2.52142224e-06  2.12219374e-10  2.38394480e-01  2.36317081e-01  1.96016513e-06  4.56772231e-07 
 0.00000000e+00  2.09547292e-06  4.25933198e-07  3.57564889e-01  1.14303527e+00  1.14303526e+00  2.52142104e-06  2.11880291e-10  2.38398830e-01  2.36302845e-01  1.99099930e-06  4.24731681e-07 
 1.00000000e+00  2.10420925e-06  4.17195698e-07  3.57596504e-01  1.14303457e+00  1.16539825e-07  2.52141984e-06  2.54836152e-10  2.38399990e-01  2.36298889e-01  1.99932289e-06  4.16078841e-07 
 0.00000000e+00  2.13187547e-06  3.89528253e-07  3.57628872e-01  1.14303517e+00  1.14303517e+00  2.52141864e-06  2.17701290e-10  2.38403647e-01  2.36286021e-01  2.02568047e-06  3.88673298e-07 
 1.00000000e+00  2.15007988e-06  3.71322653e-07  3.57661732e-01  1.14303447e+00  1.16539521e-07  2.52141745e-06  2.60659050e-10  2.38406027e-01  2.36277258e-01  2.04302249e-06  3.70634691e-07 
 0.00000000e+00  2.18790844e-06  3.33493091e-07  3.57689057e-01  1.14303629e+00  1.14303629e+00  2.52141642e-06  1.48825762e-10  2.38410919e-01  2.36258227e-01  2.07905573e-06  3.33138273e-07 
 1.00000000e+00  2.19028383e-06  3.31116455e-07  3.57720993e-01  1.14303559e+00  1.16543142e-07  2.52141518e-06  1.91800353e-10  2.38411225e-01  2.36256992e-01  2.08131823e-06  3.30781914e-07 
 0.00000000e+00  2.21208071e-06  3.09318444e-07  3.57753944e-01  1.14303620e+00  1.14303619e+00  2.52141406e-06  1.54643149e-10  2.38414012e-01  2.36245434e-01  2.10207839e-06  3.09166225e-07 
 1.00000000e+00  2.22409931e-06  2.97298564e-07  3.57787183e-01  1.14303550e+00  1.16542838e-07  2.52141277e-06  1.97601935e-10  2.38415533e-01  2.36238873e-01  2.11352478e-06  2.97244030e-07 
 0.00000000e+00  2.25583777e-06  2.65558776e-07  3.57822390e-01  1.14303551e+00  1.14303550e+00  2.52141144e-06  1.97262401e-10  2.38419525e-01  2.36220869e-01  2.14374986e-06  2.65751840e-07 
 1.00000000e+00  2.26280473e-06  2.58590617e-07  3.57855622e-01  1.14303481e+00  1.16540595e-07  2.52141024e-06  2.40234499e-10  2.38420396e-01  2.36216775e-01  2.15038419e-06  2.58835994e-07 
 0.00000000e+00  2.28959907e-06  2.31794991e-07  3.57890372e-01  1.14303541e+00  1.14303540e+00  2.52140896e-06  2.03083772e-10  2.38423715e-01  2.36200515e-01  2.17589793e-06  2.32234489e-07 
 1.00000000e+00  2.30645485e-06  2.14937921e-07  3.57925331e-01  1.14303471e+00  1.16540291e-07  2.52140770e-06  2.46023535e-10  2.38425790e-01  2.36189842e-01  2.19194692e-06  2.15493568e-07 
 0.00000000e+00  2.34370191e-06  1.77689424e-07  3.57964333e-01  1.14303505e+00  1.14303504e+00  2.52140621e-06  2.25458763e-10  2.38430322e-01  2.36164892e-01  2.22740809e-06  1.78484653e-07 
 1.00000000e+00  2.34776033e-06  1.73629713e-07  3.57998330e-01  1.14303435e+00  1.16539110e-07  2.52140491e-06  2.68414624e-10  2.38430813e-01  2.36162050e-01  2.23127163e-06  1.74449568e-07 
 0.00000000e+00  2.37224335e-06  1.49145361e-07  3.58034422e-01  1.14303495e+00  1.14303494e+00  2.52140361e-06  2.31256791e-10  2.38433751e-01  2.36144353e-01  2.25457813e-06  1.50107340e-07 
 1.00000000e+00  2.38644569e-06  1.34941693e-07  3.58070457e-01  1.14303425e+00  1.16538806e-07  2.52140227e-06  2.74227970e-10  2.38435447e-01  2.36133613e-01  2.26809707e-06  1.35980942e-07 
 0.00000000e+00  2.42156569e-06  9.98202233e-08  3.58109835e-01  1.14303426e+00  1.14303425e+00  2.52140083e-06  2.73884328e-10  2.38439595e-01  2.36105386e-01  2.30152449e-06  1.01033176e-07 
