 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 0.00000000e+00  4.37588860e-07  2.29014597e-06  3.72205670e-01  1.14587013e+00  1.14587012e+00  2.72774992e-06  1.15164767e-10  2.38857716e-01  2.39644262e-01  4.17122097e-07  2.15919903e-06 
 1.00000000e+00  4.63458153e-07  2.26427713e-06  3.72192919e-01  1.14586848e+00  2.55657933e-07  2.72775037e-06  2.16918039e-10  2.38868654e-01  2.39641082e-01  4.42126977e-07  2.13479393e-06 
 0.00000000e+00  4.82352319e-07  2.24538353e-06  3.72178866e-01  1.14586899e+00  1.14586898e+00  2.72775090e-06  1.85433890e-10  2.38876412e-01  2.39638739e-01  4.60386444e-07  2.11696822e-06 
 1.00000000e+00  5.04641443e-07  2.22309483e-06  3.72166863e-01  1.14586734e+00  2.55650371e-07  2.72775135e-06  2.87186955e-10  2.38885320e-01  2.39635951e-01  4.81923371e-07  2.09593806e-06 
 0.00000000e+00  5.20167367e-07  2.20756966e-06  3.72150696e-01  1.14587008e+00  1.14587008e+00  2.72775211e-06  1.17911014e-10  2.38891382e-01  2.39633999e-01  4.96923086e-07  2.08128868e-06 
 1.00000000e+00  5.46623157e-07  2.18111433e-06  3.72138909e-01  1.14586844e+00  2.55657643e-07  2.72775257e-06  2.19657181e-10  2.38901447e-01  2.39630639e-01  5.22478231e-07  2.05632420e-06 
 0.00000000e+00  5.66471961e-07  2.16126597e-06  3.72125692e-01  1.14586894e+00  1.14586894e+00  2.72775301e-06  1.88187244e-10  2.38908796e-01  2.39628094e-01  5.41648031e-07  2.03759306e-06 
 1.00000000e+00  5.89488809e-07  2.13824964e-06  3.72114573e-01  1.14586730e+00  2.55650086e-07  2.72775353e-06  2.89929858e-10  2.38917109e-01  2.39625119e-01  5.63874057e-07  2.01587090e-06 
 0.00000000e+00  6.06186954e-07  2.12155199e-06  3.72101454e-01  1.14586961e+00  1.14586961e+00  2.72775400e-06  1.46889691e-10  2.38923003e-01  2.39622939e-01  5.79996238e-07  2.00011120e-06 
 1.00000000e+00  6.30775353e-07  2.09696399e-06  3.72090664e-01  1.14586797e+00  2.55654519e-07  2.72775441e-06  2.48633502e-10  2.38931488e-01  2.39619711e-01  6.03733215e-07  1.97690292e-06 
 0.00000000e+00  6.49158933e-07  2.07858087e-06  3.72078341e-01  1.14586847e+00  1.14586847e+00  2.72775488e-06  2.17193399e-10  2.38937682e-01  2.39617270e-01  6.21477680e-07  1.95955027e-06 
 1.00000000e+00  6.70598317e-07  2.05714190e-06  3.72068117e-01  1.14586683e+00  2.55646958e-07  2.72775528e-06  3.18918274e-10  2.38944763e-01  2.39614405e-01  6.42168924e-07  1.93931179e-06 
 0.00000000e+00  6.88030400e-07  2.03971080e-06  3.72046140e-01  1.14587088e+00  1.14587087e+00  2.72775628e-06  6.84737302e-11  2.38950399e-01  2.39612054e-01  6.58990690e-07  1.92285583e-06 
 1.00000000e+00  7.14896233e-07  2.01284534e-06  3.72036086e-01  1.14586923e+00  2.55662955e-07  2.72775665e-06  1.70243532e-10  2.38958899e-01  2.39608398e-01  6.84912267e-07  1.89749156e-06 
 0.00000000e+00  7.35850158e-07  1.99189188e-06  3.72024425e-01  1.14586974e+00  1.14586974e+00  2.72775713e-06  1.38758714e-10  2.38965367e-01  2.39605515e-01  7.05126769e-07  1.87770758e-06 
 1.00000000e+00  7.59578597e-07  1.96816386e-06  3.72014897e-01  1.14586810e+00  2.55655402e-07  2.72775751e-06  2.40511611e-10  2.38972539e-01  2.39602224e-01  7.28014772e-07  1.85530229e-06 
 0.00000000e+00  7.77632280e-07  1.95011060e-06  3.72003252e-01  1.14587041e+00  1.14587041e+00  2.72775797e-06  9.74615944e-11  2.38977884e-01  2.39599693e-01  7.45426899e-07  1.83825437e-06 
 1.00000000e+00  8.02701068e-07  1.92504221e-06  3.71994034e-01  1.14586877e+00  2.55659844e-07  2.72775836e-06  1.99220546e-10  2.38985164e-01  2.39596147e-01  7.69601812e-07  1.81458044e-06 
 0.00000000e+00  8.22253173e-07  1.90549054e-06  3.71983156e-01  1.14586927e+00  1.14586927e+00  2.72775879e-06  1.67748482e-10  2.38990726e-01  2.39593353e-01  7.88454376e-07  1.79611508e-06 
 1.00000000e+00  8.44471345e-07  1.88327274e-06  3.71974392e-01  1.14586763e+00  2.55652285e-07  2.72775914e-06  2.69498202e-10  2.38996927e-01  2.39590145e-01  8.09875118e-07  1.77513038e-06 
 0.00000000e+00  8.61344609e-07  1.86639999e-06  3.71961150e-01  1.14587037e+00  1.14587036e+00  2.72775966e-06  1.00214887e-10  2.39001556e-01  2.39587690e-01  8.26141038e-07  1.75919310e-06 
 1.00000000e+00  8.86838227e-07  1.84090670e-06  3.71952651e-01  1.14586872e+00  2.55659544e-07  2.72776001e-06  2.01985983e-10  2.39008429e-01  2.39583947e-01  8.50714244e-07  1.73511167e-06 
 0.00000000e+00  9.07123605e-07  1.82062165e-06  3.71942428e-01  1.14586923e+00  1.14586922e+00  2.72776032e-06  1.70505388e-10  2.39013787e-01  2.39580933e-01  8.70264877e-07  1.71594865e-06 
 1.00000000e+00  9.29884544e-07  1.79786111e-06  3.71934356e-01  1.14586758e+00  2.55651987e-07  2.72776073e-06  2.72255107e-10  2.39019696e-01  2.39577519e-01  8.92198965e-07  1.69444565e-06 
 0.00000000e+00  9.47672941e-07  1.78007308e-06  3.71924052e-01  1.14586990e+00  1.14586989e+00  2.72776111e-06  1.29203117e-10  2.39024237e-01  2.39574821e-01  9.09339358e-07  1.67763936e-06 
 1.00000000e+00  9.71660173e-07  1.75608625e-06  3.71916274e-01  1.14586825e+00  2.55656432e-07  2.72776149e-06  2.30961916e-10  2.39030261e-01  2.39571153e-01  9.32450355e-07  1.65497489e-06 
 0.00000000e+00  9.90779222e-07  1.73696754e-06  3.71906740e-01  1.14586876e+00  1.14586876e+00  2.72776184e-06  1.99494220e-10  2.39034976e-01  2.39568198e-01  9.50869017e-07  1.63690891e-06 
 1.00000000e+00  1.01227885e-06  1.71546817e-06  3.71899339e-01  1.14586712e+00  2.55648868e-07  2.72776209e-06  3.01234593e-10  2.39040198e-01  2.39564840e-01  9.71579004e-07  1.61659212e-06 
 0.00000000e+00  1.02870321e-06  1.69904454e-06  3.71879649e-01  1.14586963e+00  1.14586962e+00  2.72776283e-06  1.45816664e-10  2.39044129e-01  2.39562250e-01  9.87398673e-07  1.60107088e-06 
 1.00000000e+00  1.05399245e-06  1.67375558e-06  3.71872501e-01  1.14586798e+00  2.55654634e-07  2.72776312e-06  2.47571005e-10  2.39050089e-01  2.39558221e-01  1.01175445e-06  1.57716983e-06 
 0.00000000e+00  1.07467596e-06  1.65307251e-06  3.71863574e-01  1.14586849e+00  1.14586849e+00  2.72776356e-06  2.16109283e-10  2.39054882e-01  2.39554888e-01  1.03167234e-06  1.55762046e-06 
 1.00000000e+00  1.09751937e-06  1.63022937e-06  3.71856792e-01  1.14586685e+00  2.55647084e-07  2.72776380e-06  3.17829318e-10  2.39060089e-01  2.39551165e-01  1.05366793e-06  1.53602786e-06 
 0.00000000e+00  1.11596987e-06  1.61177917e-06  3.71847725e-01  1.14586916e+00  1.14586915e+00  2.72776412e-06  1.74818382e-10  2.39064229e-01  2.39548124e-01  1.07143203e-06  1.51858650e-06 
 1.00000000e+00  1.13986991e-06  1.58787941e-06  3.71841234e-01  1.14586751e+00  2.55651519e-07  2.72776439e-06  2.76550338e-10  2.39069519e-01  2.39544142e-01  1.09444068e-06  1.49599206e-06 
 0.00000000e+00  1.15949736e-06  1.56825234e-06  3.71832941e-01  1.14586802e+00  1.14586802e+00  2.72776477e-06  2.45080400e-10  2.39073799e-01  2.39540836e-01  1.11333424e-06  1.47743554e-06 
 1.00000000e+00  1.18119144e-06  1.54655853e-06  3.71826793e-01  1.14586638e+00  2.55643973e-07  2.72776504e-06  3.46826567e-10  2.39078458e-01  2.39537140e-01  1.13421528e-06  1.45692368e-06 
 0.00000000e+00  1.19874135e-06  1.52900899e-06  3.71816035e-01  1.14586911e+00  1.14586911e+00  2.72776542e-06  1.77551731e-10  2.39082182e-01  2.39534118e-01  1.15110601e-06  1.44032914e-06 
 1.00000000e+00  1.22297313e-06  1.50477749e-06  3.71810169e-01  1.14586747e+00  2.55651230e-07  2.72776569e-06  2.79300808e-10  2.39087245e-01  2.39529899e-01  1.17442560e-06  1.41741466e-06 
 0.00000000e+00  1.24320766e-06  1.48454328e-06  3.71802474e-01  1.14586798e+00  1.14586797e+00  2.72776601e-06  2.47842032e-10  2.39091417e-01  2.39526332e-01  1.19389647e-06  1.39827875e-06 
 1.00000000e+00  1.26533706e-06  1.46241404e-06  3.71796928e-01  1.14586633e+00  2.55643670e-07  2.72776617e-06  3.49591457e-10  2.39095913e-01  2.39522380e-01  1.21518883e-06  1.37734911e-06 
 0.00000000e+00  1.28370211e-06  1.44404934e-06  3.71789054e-01  1.14586865e+00  1.14586864e+00  2.72776652e-06  2.06532139e-10  2.39099594e-01  2.39519065e-01  1.23285774e-06  1.35997880e-06 
 1.00000000e+00  1.30678161e-06  1.42097009e-06  3.71783805e-01  1.14586700e+00  2.55648116e-07  2.72776676e-06  3.08278684e-10  2.39104165e-01  2.39514847e-01  1.25506047e-06  1.33814754e-06 
 0.00000000e+00  1.32617306e-06  1.40157886e-06  3.71776701e-01  1.14586751e+00  1.14586750e+00  2.72776700e-06  2.76823897e-10  2.39107952e-01  2.39511260e-01  1.27371366e-06  1.31980351e-06 
 1.00000000e+00  1.34737190e-06  1.38038024e-06  3.71771771e-01  1.14586587e+00  2.55640558e-07  2.72776722e-06  3.78566511e-10  2.39112046e-01  2.39507295e-01  1.29410369e-06  1.29974823e-06 
 0.00000000e+00  1.36843819e-06  1.35931400e-06  3.71771868e-01  1.14587094e+00  1.14587093e+00  2.72776727e-06  6.49341901e-11  2.39116057e-01  2.39503301e-01  1.31436451e-06  1.27981665e-06 
 1.00000000e+00  1.39298913e-06  1.33476322e-06  3.71767233e-01  1.14586929e+00  2.55663338e-07  2.72776741e-06  1.66693326e-10  2.39120666e-01  2.39498582e-01  1.33797467e-06  1.25658632e-06 
 0.00000000e+00  1.41410502e-06  1.31364756e-06  3.71760737e-01  1.14586980e+00  1.14586979e+00  2.72776766e-06  1.35226941e-10  2.39124586e-01  2.39494462e-01  1.35827946e-06  1.23660469e-06 
 1.00000000e+00  1.43677810e-06  1.29097463e-06  3.71756411e-01  1.14586815e+00  2.55655777e-07  2.72776781e-06  2.36980536e-10  2.39128731e-01  2.39489983e-01  1.38007986e-06  1.21514764e-06 
 0.00000000e+00  1.45620413e-06  1.27154886e-06  3.71749748e-01  1.14587047e+00  1.14587046e+00  2.72776809e-06  9.39155628e-11  2.39132246e-01  2.39486096e-01  1.39875659e-06  1.19676215e-06 
 1.00000000e+00  1.47961553e-06  1.24813764e-06  3.71745728e-01  1.14586882e+00  2.55660217e-07  2.72776825e-06  1.95686691e-10  2.39136427e-01  2.39481343e-01  1.42126309e-06  1.17460281e-06 
 0.00000000e+00  1.49992207e-06  1.22783140e-06  3.71739833e-01  1.14586933e+00  1.14586933e+00  2.72776855e-06  1.64220637e-10  2.39140009e-01  2.39477162e-01  1.44078315e-06  1.15538084e-06 
 1.00000000e+00  1.52169080e-06  1.20606275e-06  3.71736106e-01  1.14586769e+00  2.55652665e-07  2.72776864e-06  2.65965368e-10  2.39143804e-01  2.39472616e-01  1.46170709e-06  1.13477282e-06 
 0.00000000e+00  1.54051009e-06  1.18724374e-06  3.71727703e-01  1.14587042e+00  1.14587042e+00  2.72776891e-06  9.66761107e-11  2.39147049e-01  2.39468633e-01  1.47979465e-06  1.11695576e-06 
 1.00000000e+00  1.56405189e-06  1.16370217e-06  3.71724305e-01  1.14586878e+00  2.55659925e-07  2.72776914e-06  1.98447465e-10  2.39151061e-01  2.39463580e-01  1.50241929e-06  1.09466568e-06 
 0.00000000e+00  1.58477197e-06  1.14298230e-06  3.71719014e-01  1.14586929e+00  1.14586928e+00  2.72776935e-06  1.66975094e-10  2.39154549e-01  2.39459063e-01  1.52233052e-06  1.07504550e-06 
 1.00000000e+00  1.60677801e-06  1.12097634e-06  3.71715908e-01  1.14586764e+00  2.55652367e-07  2.72776943e-06  2.68702394e-10  2.39158216e-01  2.39454194e-01  1.54347575e-06  1.05420572e-06 
 0.00000000e+00  1.62618184e-06  1.10157273e-06  3.71710435e-01  1.14586995e+00  1.14586995e+00  2.72776965e-06  1.25652692e-10  2.39161412e-01  2.39449840e-01  1.56211920e-06  1.03582875e-06 
 1.00000000e+00  1.64881367e-06  1.07894100e-06  3.71707644e-01  1.14586831e+00  2.55656805e-07  2.72776975e-06  2.27411628e-10  2.39165102e-01  2.39444681e-01  1.58386242e-06  1.01439261e-06 
 0.00000000e+00  1.66894610e-06  1.05880879e-06  3.71702963e-01  1.14586882e+00  1.14586881e+00  2.72776997e-06  1.95947137e-10  2.39168348e-01  2.39440016e-01  1.60320287e-06  9.95322198e-07 
 1.00000000e+00  1.69027081e-06  1.03748421e-06  3.71700468e-01  1.14586717e+00  2.55649252e-07  2.72777008e-06  2.97706304e-10  2.39171747e-01  2.39435004e-01  1.62368718e-06  9.75120431e-07 
 0.00000000e+00  1.70892381e-06  1.01883181e-06  3.71685519e-01  1.14586969e+00  1.14586968e+00  2.72777070e-06  1.42271972e-10  2.39174697e-01  2.39430552e-01  1.64160371e-06  9.57448620e-07 
 1.00000000e+00  1.73209715e-06  9.95658502e-07  3.71683364e-01  1.14586804e+00  2.55655022e-07  2.72777073e-06  2.44010999e-10  2.39178315e-01  2.39424932e-01  1.66386053e-06  9.35491489e-07 
 0.00000000e+00  1.75303848e-06  9.74717364e-07  3.71679327e-01  1.14586855e+00  1.14586854e+00  2.72777091e-06  2.12564116e-10  2.39181555e-01  2.39419765e-01  1.68397199e-06  9.15647458e-07 
 1.00000000e+00  1.77495106e-06  9.52804829e-07  3.71677481e-01  1.14586690e+00  2.55647466e-07  2.72777097e-06  3.14312945e-10  2.39184906e-01  2.39414266e-01  1.70501461e-06  8.94880795e-07 
 0.00000000e+00  1.79484437e-06  9.32911689e-07  3.71673268e-01  1.14586922e+00  1.14586921e+00  2.72777114e-06  1.71246774e-10  2.39187920e-01  2.39409190e-01  1.72411668e-06  8.76026073e-07 
 1.00000000e+00  1.81720700e-06  9.10549134e-07  3.71671757e-01  1.14586757e+00  2.55651908e-07  2.72777123e-06  2.73008810e-10  2.39191272e-01  2.39403383e-01  1.74558831e-06  8.54828732e-07 
 0.00000000e+00  1.83767695e-06  8.90079310e-07  3.71668362e-01  1.14586808e+00  1.14586808e+00  2.72777134e-06  2.41546623e-10  2.39194315e-01  2.39397973e-01  1.76524109e-06  8.35423467e-07 
 1.00000000e+00  1.85901709e-06  8.68739242e-07  3.71667153e-01  1.14586644e+00  2.55644349e-07  2.72777140e-06  3.43283613e-10  2.39197447e-01  2.39392229e-01  1.78572789e-06  8.15191111e-07 
 0.00000000e+00  1.87861868e-06  8.49137807e-07  3.71661279e-01  1.14586917e+00  1.14586917e+00  2.72777156e-06  1.74019376e-10  2.39200304e-01  2.39386863e-01  1.80454425e-06  7.96605198e-07 
 1.00000000e+00  1.90097972e-06  8.26776878e-07  3.71660454e-01  1.14586753e+00  2.55651612e-07  2.72777168e-06  2.75762795e-10  2.39203530e-01  2.39380626e-01  1.82600801e-06  7.75400538e-07 
 0.00000000e+00  1.92175082e-06  8.06005842e-07  3.71657736e-01  1.14586804e+00  1.14586803e+00  2.72777174e-06  2.44282417e-10  2.39206497e-01  2.39374716e-01  1.84594409e-06  7.55701327e-07 
 1.00000000e+00  1.94320353e-06  7.84553172e-07  3.71657228e-01  1.14586639e+00  2.55644054e-07  2.72777179e-06  3.46039052e-10  2.39209532e-01  2.39368499e-01  1.86653291e-06  7.35353321e-07 
 0.00000000e+00  1.96332613e-06  7.64430649e-07  3.71654363e-01  1.14586870e+00  1.14586870e+00  2.72777186e-06  2.02998639e-10  2.39212354e-01  2.39362550e-01  1.88584375e-06  7.16264839e-07 
 1.00000000e+00  1.98510417e-06  7.42652704e-07  3.71654223e-01  1.14586706e+00  2.55648499e-07  2.72777195e-06  3.04741125e-10  2.39215379e-01  2.39355981e-01  1.90674176e-06  6.95603655e-07 
 0.00000000e+00  2.00564852e-06  7.22108374e-07  3.71652210e-01  1.14586757e+00  1.14586756e+00  2.72777198e-06  2.73274642e-10  2.39218206e-01  2.39349661e-01  1.92645451e-06  6.76110371e-07 
 1.00000000e+00  2.02676693e-06  7.00989984e-07  3.71652410e-01  1.14586592e+00  2.55640938e-07  2.72777199e-06  3.75013343e-10  2.39221086e-01  2.39343024e-01  1.94671663e-06  6.56070062e-07 
 0.00000000e+00  2.04881302e-06  6.78944312e-07  3.71641624e-01  1.14586997e+00  1.14586997e+00  2.72777241e-06  1.24589093e-10  2.39224064e-01  2.39335945e-01  1.96786725e-06  6.35147103e-07 
 1.00000000e+00  2.07083771e-06  6.56919611e-07  3.71642269e-01  1.14586833e+00  2.55656927e-07  2.72777240e-06  2.26307067e-10  2.39227020e-01  2.39328710e-01  1.98899564e-06  6.14241280e-07 
 0.00000000e+00  2.09193225e-06  6.35825088e-07  3.71641047e-01  1.14586884e+00  1.14586883e+00  2.72777241e-06  1.94874716e-10  2.39229816e-01  2.39321622e-01  2.00923033e-06  5.94215662e-07 
 1.00000000e+00  2.11332375e-06  6.14433584e-07  3.71642052e-01  1.14586719e+00  2.55649369e-07  2.72777241e-06  2.96619618e-10  2.39232629e-01  2.39314268e-01  2.02974839e-06  5.73905384e-07 
 0.00000000e+00  2.13402686e-06  5.93730520e-07  3.71640746e-01  1.14586950e+00  1.14586950e+00  2.72777246e-06  1.53586987e-10  2.39235329e-01  2.39306980e-01  2.04960474e-06  5.54246117e-07 
 1.00000000e+00  2.15550233e-06  5.72255024e-07  3.71642165e-01  1.14586786e+00  2.55653810e-07  2.72777242e-06  2.55315769e-10  2.39238108e-01  2.39299240e-01  2.07020033e-06  5.33850461e-07 
 0.00000000e+00  2.17644476e-06  5.51312601e-07  3.71641765e-01  1.14586837e+00  1.14586836e+00  2.72777242e-06  2.23863594e-10  2.39240794e-01  2.39291504e-01  2.09028327e-06  5.13958170e-07 
 1.00000000e+00  2.19755895e-06  5.30198346e-07  3.71643587e-01  1.14586672e+00  2.55646255e-07  2.72777238e-06  3.25591998e-10  2.39243476e-01  2.39283508e-01  2.11052954e-06  4.93899719e-07 
 0.00000000e+00  2.21835509e-06  5.09402308e-07  3.71640823e-01  1.14586946e+00  1.14586945e+00  2.72777246e-06  1.56316070e-10  2.39246099e-01  2.39275427e-01  2.13046939e-06  4.74140576e-07 
 1.00000000e+00  2.23957816e-06  4.88179128e-07  3.71643099e-01  1.14586781e+00  2.55653510e-07  2.72777236e-06  2.58080157e-10  2.39248752e-01  2.39266964e-01  2.15081710e-06  4.53972467e-07 
 0.00000000e+00  2.26063666e-06  4.67120564e-07  3.71643594e-01  1.14586832e+00  1.14586832e+00  2.72777230e-06  2.26604424e-10  2.39251363e-01  2.39258336e-01  2.17100565e-06  4.33957542e-07 
 1.00000000e+00  2.28163600e-06  4.46121164e-07  3.71646329e-01  1.14586668e+00  2.55645956e-07  2.72777225e-06  3.28363114e-10  2.39253946e-01  2.39249490e-01  2.19113600e-06  4.13995611e-07 
 0.00000000e+00  2.30278467e-06  4.24972492e-07  3.71646836e-01  1.14586899e+00  1.14586899e+00  2.72777224e-06  1.85308460e-10  2.39256525e-01  2.39240320e-01  2.21140806e-06  3.93888381e-07 
 1.00000000e+00  2.32370470e-06  4.04052300e-07  3.71650061e-01  1.14586735e+00  2.55650397e-07  2.72777208e-06  2.87058062e-10  2.39259060e-01  2.39230985e-01  2.23145953e-06  3.73994856e-07 
 0.00000000e+00  2.34491338e-06  3.82843577e-07  3.71651564e-01  1.14586785e+00  1.14586785e+00  2.72777204e-06  2.55588602e-10  2.39261606e-01  2.39221228e-01  2.25178622e-06  3.53823392e-07 
 1.00000000e+00  2.36591811e-06  3.61838676e-07  3.71655321e-01  1.14586621e+00  2.55642837e-07  2.72777184e-06  3.57326213e-10  2.39264111e-01  2.39211259e-01  2.27191595e-06  3.33841982e-07 
 0.00000000e+00  2.38706964e-06  3.40687535e-07  3.71646761e-01  1.14586872e+00  1.14586872e+00  2.72777222e-06  2.01918361e-10  2.39266609e-01  2.39200895e-01  2.29218501e-06  3.13717610e-07 
 1.00000000e+00  2.40755249e-06  3.20204472e-07  3.71651027e-01  1.14586708e+00  2.55648610e-07  2.72777204e-06  3.03661096e-10  2.39269011e-01  2.39190520e-01  2.31181189e-06  2.94225140e-07 
 0.00000000e+00  2.42872451e-06  2.99032361e-07  3.71653659e-01  1.14586759e+00  1.14586758e+00  2.72777194e-06  2.72194711e-10  2.39271478e-01  2.39179430e-01  2.33209767e-06  2.74072757e-07 
 1.00000000e+00  2.44936730e-06  2.78389361e-07  3.71658541e-01  1.14586594e+00  2.55641054e-07  2.72777175e-06  3.73937326e-10  2.39273864e-01  2.39168230e-01  2.35187499e-06  2.54419916e-07 
 0.00000000e+00  2.47105350e-06  2.56703053e-07  3.71661376e-01  1.14586825e+00  1.14586825e+00  2.72777164e-06  2.30894415e-10  2.39276352e-01  2.39156020e-01  2.37265048e-06  2.33769210e-07 
 1.00000000e+00  2.49133333e-06  2.36423028e-07  3.71666876e-01  1.14586661e+00  2.55645499e-07  2.72777143e-06  3.32626371e-10  2.39278660e-01  2.39144163e-01  2.39207728e-06  2.14453234e-07 
 0.00000000e+00  2.51284633e-06  2.14909839e-07  3.71670865e-01  1.14586712e+00  1.14586711e+00  2.72777124e-06  3.01167091e-10  2.39281092e-01  2.39131082e-01  2.41268395e-06  1.93957867e-07 
 1.00000000e+00  2.53364720e-06  1.94108769e-07  3.71677131e-01  1.14586547e+00  2.55637945e-07  2.72777102e-06  4.02895252e-10  2.39283422e-01  2.39117900e-01  2.43260702e-06  1.74136076e-07 
 0.00000000e+00  2.55601906e-06  1.71736743e-07  3.71679194e-01  1.14586821e+00  1.14586820e+00  2.72777087e-06  2.33647768e-10  2.39285914e-01  2.39103086e-01  2.45403322e-06  1.52811596e-07 
 1.00000000e+00  2.57573654e-06  1.52019026e-07  3.71686123e-01  1.14586656e+00  2.55645200e-07  2.72777064e-06  3.35379724e-10  2.39288093e-01  2.39089431e-01  2.47291594e-06  1.34012149e-07 
 0.00000000e+00  2.59723383e-06  1.30521526e-07  3.71691726e-01  1.14586707e+00  1.14586707e+00  2.72777043e-06  3.03931103e-10  2.39290453e-01  2.39073850e-01  2.49350161e-06  1.13510106e-07 
 1.00000000e+00  2.61767459e-06  1.10080484e-07  3.71699624e-01  1.14586543e+00  2.55637649e-07  2.72777015e-06  4.05656151e-10  2.39292679e-01  2.39058296e-01  2.51307420e-06  9.40099145e-08 
 0.00000000e+00  2.64040812e-06  8.73466752e-08  3.71705903e-01  1.14586774e+00  1.14586773e+00  2.72776987e-06  2.62628027e-10  2.39295137e-01  2.39040059e-01  2.53484058e-06  7.23156450e-08 
