 net1            i(VloutI)       i(VldumpI)      v(Vin)          v(Vgate)        v(d0)           i(vini)         i(vgatei)       v(vloutv)       v(vldumpv)      i(vout)         i(vdump)       
 1.00000000e+00  3.88986295e-07  2.29062791e-06  3.79385697e-01  1.14208390e+00  3.01613031e-07  2.67962953e-06  2.09126938e-10  2.43523935e-01  2.43094075e-01  3.84454710e-07  2.36536501e-06 
 0.00000000e+00  4.11735235e-07  2.26787878e-06  3.79390620e-01  1.14208469e+00  1.14208469e+00  2.67962934e-06  1.59033675e-10  2.43534484e-01  2.43091269e-01  4.06847715e-07  2.34226578e-06 
 1.00000000e+00  4.29769513e-07  2.24984420e-06  3.79398422e-01  1.14208296e+00  3.01605662e-07  2.67962904e-06  2.69238298e-10  2.43542605e-01  2.43089026e-01  4.24596360e-07  2.32395098e-06 
 0.00000000e+00  4.51706917e-07  2.22790666e-06  3.79403624e-01  1.14208398e+00  1.14208397e+00  2.67962888e-06  2.04554287e-10  2.43552211e-01  2.43086276e-01  4.46182213e-07  2.30166940e-06 
 1.00000000e+00  4.71662070e-07  2.20795117e-06  3.79411798e-01  1.14208224e+00  3.01600087e-07  2.67962856e-06  3.14756221e-10  2.43560703e-01  2.43083753e-01  4.65813809e-07  2.28139795e-06 
 0.00000000e+00  4.95733570e-07  2.18387953e-06  3.79414291e-01  1.14208511e+00  1.14208510e+00  2.67962842e-06  1.32938993e-10  2.43570655e-01  2.43080683e-01  4.89490358e-07  2.25694124e-06 
 1.00000000e+00  5.12972686e-07  2.16664006e-06  3.79423113e-01  1.14208337e+00  3.01608860e-07  2.67962806e-06  2.43144274e-10  2.43577593e-01  2.43078465e-01  5.06443541e-07  2.23942340e-06 
 0.00000000e+00  5.34502653e-07  2.14510991e-06  3.79429332e-01  1.14208439e+00  1.14208438e+00  2.67962787e-06  1.78448733e-10  2.43586053e-01  2.43075676e-01  5.27612956e-07  2.21754250e-06 
 1.00000000e+00  5.53827015e-07  2.12578512e-06  3.79438483e-01  1.14208265e+00  3.01603279e-07  2.67962746e-06  2.88668645e-10  2.43593456e-01  2.43073151e-01  5.46610499e-07  2.19789999e-06 
 0.00000000e+00  5.77626103e-07  2.10198583e-06  3.79445357e-01  1.14208344e+00  1.14208344e+00  2.67962726e-06  2.38568276e-10  2.43602339e-01  2.43070015e-01  5.70003030e-07  2.17370563e-06 
 1.00000000e+00  5.95747353e-07  2.08386420e-06  3.79455019e-01  1.14208171e+00  3.01595918e-07  2.67962687e-06  3.48752183e-10  2.43608945e-01  2.43067606e-01  5.87811719e-07  2.15528038e-06 
 0.00000000e+00  6.18573843e-07  2.06103738e-06  3.79462065e-01  1.14208273e+00  1.14208272e+00  2.67962656e-06  2.84082091e-10  2.43617071e-01  2.43064542e-01  6.10240972e-07  2.13206767e-06 
 1.00000000e+00  6.39055566e-07  2.04055530e-06  3.79472038e-01  1.14208099e+00  3.01590336e-07  2.67962619e-06  3.94271432e-10  2.43624188e-01  2.43061770e-01  6.30362971e-07  2.11123601e-06 
 0.00000000e+00  6.64341094e-07  2.01526938e-06  3.79483709e-01  1.14208614e+00  1.14208614e+00  2.67962578e-06  6.72013882e-11  2.43632758e-01  2.43058314e-01  6.55200266e-07  2.08551423e-06 
 1.00000000e+00  6.80239976e-07  1.99936997e-06  3.79494286e-01  1.14208441e+00  3.01616927e-07  2.67962527e-06  1.77384121e-10  2.43638034e-01  2.43056121e-01  6.70814876e-07  2.06933828e-06 
 0.00000000e+00  7.01156463e-07  1.97845327e-06  3.79502270e-01  1.14208543e+00  1.14208542e+00  2.67962505e-06  1.12687554e-10  2.43644840e-01  2.43053216e-01  6.91354822e-07  2.04805491e-06 
 1.00000000e+00  7.19479638e-07  1.96012961e-06  3.79513125e-01  1.14208369e+00  3.01611351e-07  2.67962456e-06  2.22902682e-10  2.43650685e-01  2.43050645e-01  7.09345674e-07  2.02940737e-06 
 0.00000000e+00  7.42952327e-07  1.93665659e-06  3.79521708e-01  1.14208448e+00  1.14208447e+00  2.67962424e-06  1.72807546e-10  2.43658013e-01  2.43047326e-01  7.32389365e-07  2.00551574e-06 
 1.00000000e+00  7.59855058e-07  1.91975340e-06  3.79532998e-01  1.14208274e+00  3.01603974e-07  2.67962377e-06  2.83037389e-10  2.43663191e-01  2.43044912e-01  7.48980911e-07  1.98830852e-06 
 0.00000000e+00  7.82117636e-07  1.89749046e-06  3.79541700e-01  1.14208376e+00  1.14208376e+00  2.67962344e-06  2.18349228e-10  2.43669882e-01  2.43041703e-01  7.70830779e-07  1.96564188e-06 
 1.00000000e+00  8.01673648e-07  1.87793403e-06  3.79553272e-01  1.14208203e+00  3.01598399e-07  2.67962301e-06  3.28549909e-10  2.43675644e-01  2.43038859e-01  7.90021701e-07  1.94572770e-06 
 0.00000000e+00  8.26747727e-07  1.85285968e-06  3.79559184e-01  1.14208489e+00  1.14208488e+00  2.67962272e-06  1.46714278e-10  2.43682882e-01  2.43035176e-01  8.14624142e-07  1.92019041e-06 
 1.00000000e+00  8.42709829e-07  1.83689712e-06  3.79571217e-01  1.14208315e+00  3.01607179e-07  2.67962228e-06  2.56942863e-10  2.43687404e-01  2.43032807e-01  8.30284039e-07  1.90393068e-06 
 0.00000000e+00  8.64339851e-07  1.81526669e-06  3.79580677e-01  1.14208417e+00  1.14208417e+00  2.67962186e-06  1.92237941e-10  2.43693433e-01  2.43029571e-01  8.51501989e-07  1.88189438e-06 
 1.00000000e+00  8.83085459e-07  1.79652056e-06  3.79592981e-01  1.14208243e+00  3.01601589e-07  2.67962135e-06  3.02446068e-10  2.43698565e-01  2.43026737e-01  8.69888272e-07  1.86279362e-06 
 0.00000000e+00  9.07627121e-07  1.77197859e-06  3.79603044e-01  1.14208323e+00  1.14208322e+00  2.67962102e-06  2.52341047e-10  2.43705160e-01  2.43022993e-01  8.93956368e-07  1.83778331e-06 
 1.00000000e+00  9.24835319e-07  1.75476985e-06  3.79615726e-01  1.14208149e+00  3.01594223e-07  2.67962049e-06  3.62548014e-10  2.43709704e-01  2.43020336e-01  9.10830446e-07  1.82024339e-06 
 0.00000000e+00  9.48046895e-07  1.73155790e-06  3.79625872e-01  1.14208251e+00  1.14208250e+00  2.67962013e-06  2.97870135e-10  2.43715730e-01  2.43016724e-01  9.33588703e-07  1.79658105e-06 
 1.00000000e+00  9.68260565e-07  1.71134370e-06  3.79638834e-01  1.14208077e+00  3.01588643e-07  2.67961958e-06  4.08050482e-10  2.43720881e-01  2.43013541e-01  9.53405166e-07  1.77597124e-06 
 0.00000000e+00  9.95536736e-07  1.68406669e-06  3.79659437e-01  1.14208554e+00  1.14208553e+00  2.67961875e-06  1.05588809e-10  2.43727713e-01  2.43009197e-01  9.80141678e-07  1.74815530e-06 
 1.00000000e+00  1.01062819e-06  1.66897477e-06  3.79672857e-01  1.14208380e+00  3.01612227e-07  2.67961827e-06  2.15786874e-10  2.43731427e-01  2.43006765e-01  9.94932776e-07  1.73276275e-06 
 0.00000000e+00  1.03200845e-06  1.64759400e-06  3.79683733e-01  1.14208482e+00  1.14208481e+00  2.67961776e-06  1.51085093e-10  2.43736617e-01  2.43003291e-01  1.01588548e-06  1.71095288e-06 
 1.00000000e+00  1.05018743e-06  1.62941456e-06  3.79697429e-01  1.14208308e+00  3.01606644e-07  2.67961729e-06  2.61298538e-10  2.43740962e-01  2.43000307e-01  1.03369904e-06  1.69240585e-06 
 0.00000000e+00  1.07476136e-06  1.60484015e-06  3.79708894e-01  1.14208387e+00  1.14208387e+00  2.67961684e-06  2.11205976e-10  2.43746742e-01  2.42996222e-01  1.05777621e-06  1.66733032e-06 
 1.00000000e+00  1.09123658e-06  1.58836438e-06  3.79722938e-01  1.14208214e+00  3.01599271e-07  2.67961628e-06  3.21407270e-10  2.43750561e-01  2.42993461e-01  1.07391664e-06  1.65051585e-06 
 0.00000000e+00  1.11430536e-06  1.56529509e-06  3.79734462e-01  1.14208316e+00  1.14208315e+00  2.67961577e-06  2.56726154e-10  2.43755831e-01  2.42989546e-01  1.09651425e-06  1.62696865e-06 
 1.00000000e+00  1.13406941e-06  1.54553046e-06  3.79748794e-01  1.14208142e+00  3.01593682e-07  2.67961522e-06  3.66924973e-10  2.43760276e-01  2.42986156e-01  1.11587253e-06  1.60679124e-06 
 0.00000000e+00  1.16054581e-06  1.51905381e-06  3.79757519e-01  1.14208428e+00  1.14208428e+00  2.67961493e-06  1.85119046e-10  2.43766133e-01  2.42981554e-01  1.14180230e-06  1.57975667e-06 
 1.00000000e+00  1.17597680e-06  1.50362220e-06  3.79772200e-01  1.14208255e+00  3.01602468e-07  2.67961432e-06  2.95307469e-10  2.43769498e-01  2.42978842e-01  1.15691311e-06  1.56399720e-06 
 0.00000000e+00  1.19829120e-06  1.48130731e-06  3.79784397e-01  1.14208357e+00  1.14208356e+00  2.67961383e-06  2.30645725e-10  2.43774302e-01  2.42974880e-01  1.17876239e-06  1.54120478e-06 
 1.00000000e+00  1.21713228e-06  1.46246563e-06  3.79799371e-01  1.14208183e+00  3.01596888e-07  2.67961325e-06  3.40823092e-10  2.43778302e-01  2.42971492e-01  1.19720887e-06  1.52195677e-06 
 0.00000000e+00  1.24297387e-06  1.43662352e-06  3.79812174e-01  1.14208262e+00  1.14208261e+00  2.67961272e-06  2.90754035e-10  2.43783705e-01  2.42966787e-01  1.22250648e-06  1.49555258e-06 
 1.00000000e+00  1.25999628e-06  1.41960053e-06  3.79827486e-01  1.14208088e+00  3.01589517e-07  2.67961215e-06  4.00949232e-10  2.43787215e-01  2.42963653e-01  1.23916880e-06  1.47815624e-06 
 0.00000000e+00  1.28422290e-06  1.39537341e-06  3.79840334e-01  1.14208190e+00  1.14208190e+00  2.67961165e-06  3.36250139e-10  2.43792149e-01  2.42959131e-01  1.26288056e-06  1.45339369e-06 
 1.00000000e+00  1.30486652e-06  1.37472912e-06  3.79855947e-01  1.14208017e+00  3.01583933e-07  2.67961097e-06  4.46425916e-10  2.43796289e-01  2.42955225e-01  1.28308335e-06  1.43228928e-06 
 0.00000000e+00  1.33333588e-06  1.34625215e-06  3.80049941e-01  1.14208643e+00  1.14208643e+00  2.67960334e-06  4.87126729e-11  2.43801913e-01  2.42949765e-01  1.31094147e-06  1.40317169e-06 
 1.00000000e+00  1.34683315e-06  1.33275427e-06  3.80065904e-01  1.14208470e+00  3.01619192e-07  2.67960272e-06  1.58930646e-10  2.43804542e-01  2.42947140e-01  1.32414770e-06  1.38936769e-06 
 0.00000000e+00  1.36780148e-06  1.31178542e-06  3.80079416e-01  1.14208572e+00  1.14208571e+00  2.67960220e-06  9.42206504e-11  2.43808588e-01  2.42943018e-01  1.34466220e-06  1.36792033e-06 
 1.00000000e+00  1.38497099e-06  1.29461522e-06  3.80095688e-01  1.14208398e+00  3.01613608e-07  2.67960153e-06  2.04456591e-10  2.43811862e-01  2.42939606e-01  1.36145862e-06  1.35035542e-06 
 0.00000000e+00  1.40969454e-06  1.26989111e-06  3.80109830e-01  1.14208477e+00  1.14208476e+00  2.67960097e-06  1.54351787e-10  2.43816516e-01  2.42934626e-01  1.38564262e-06  1.32505855e-06 
 1.00000000e+00  1.42485110e-06  1.25473392e-06  3.80126407e-01  1.14208303e+00  3.01606237e-07  2.67960033e-06  2.64571587e-10  2.43819337e-01  2.42931533e-01  1.40046707e-06  1.30954757e-06 
 0.00000000e+00  1.44775065e-06  1.23183382e-06  3.80140581e-01  1.14208405e+00  1.14208405e+00  2.67959979e-06  1.99868566e-10  2.43823554e-01  2.42926800e-01  1.42286285e-06  1.28610916e-06 
 1.00000000e+00  1.46675756e-06  1.21282625e-06  3.80157504e-01  1.14208232e+00  3.01600663e-07  2.67959913e-06  3.10073744e-10  2.43827012e-01  2.42922818e-01  1.44144992e-06  1.26665124e-06 
 0.00000000e+00  1.49364047e-06  1.18594283e-06  3.80168928e-01  1.14208518e+00  1.14208517e+00  2.67959862e-06  1.28239264e-10  2.43831833e-01  2.42917099e-01  1.46773636e-06  1.23912538e-06 
 1.00000000e+00  1.50757462e-06  1.17200801e-06  3.80186114e-01  1.14208344e+00  3.01609439e-07  2.67959796e-06  2.38467372e-10  2.43834308e-01  2.42914091e-01  1.48136003e-06  1.22485507e-06 
 0.00000000e+00  1.52952498e-06  1.15005714e-06  3.80200935e-01  1.14208446e+00  1.14208446e+00  2.67959745e-06  1.73779932e-10  2.43838163e-01  2.42909297e-01  1.50281971e-06  1.20237208e-06 
 1.00000000e+00  1.54742403e-06  1.13215729e-06  3.80218477e-01  1.14208273e+00  3.01603852e-07  2.67959665e-06  2.83977303e-10  2.43841274e-01  2.42905335e-01  1.52031705e-06  1.18403504e-06 
 0.00000000e+00  1.57344230e-06  1.10613845e-06  3.80233984e-01  1.14208352e+00  1.14208351e+00  2.67959608e-06  2.33873126e-10  2.43845741e-01  2.42899482e-01  1.54574902e-06  1.15737555e-06 
 1.00000000e+00  1.58921781e-06  1.09036225e-06  3.80251815e-01  1.14208178e+00  3.01596484e-07  2.67959536e-06  3.44090978e-10  2.43848414e-01  2.42895880e-01  1.56116771e-06  1.14120782e-06 
 0.00000000e+00  1.61331217e-06  1.06626727e-06  3.80267348e-01  1.14208280e+00  1.14208279e+00  2.67959475e-06  2.79405536e-10  2.43852464e-01  2.42890298e-01  1.58471491e-06  1.11651042e-06 
 1.00000000e+00  1.63325034e-06  1.04632834e-06  3.80285593e-01  1.14208106e+00  3.01590901e-07  2.67959401e-06  3.89592432e-10  2.43855774e-01  2.42885602e-01  1.60419852e-06  1.09606883e-06 
 0.00000000e+00  1.66252539e-06  1.01705234e-06  3.80312003e-01  1.14208583e+00  1.14208582e+00  2.67959306e-06  8.71303030e-11  2.43860573e-01  2.42878579e-01  1.63280314e-06  1.06604797e-06 
 1.00000000e+00  1.67544707e-06  1.00412991e-06  3.80330461e-01  1.14208409e+00  3.01614485e-07  2.67959230e-06  1.97349692e-10  2.43862667e-01  2.42875427e-01  1.64542771e-06  1.05279412e-06 
 0.00000000e+00  1.69697179e-06  9.82604533e-07  3.80346652e-01  1.14208511e+00  1.14208511e+00  2.67959167e-06  1.32626354e-10  2.43866128e-01  2.42870107e-01  1.66645607e-06  1.03071315e-06 
 1.00000000e+00  1.71414084e-06  9.65434701e-07  3.80365521e-01  1.14208337e+00  3.01608900e-07  2.67959087e-06  2.42852932e-10  2.43868857e-01  2.42865796e-01  1.68322787e-06  1.01309686e-06 
 0.00000000e+00  1.74000992e-06  9.39564942e-07  3.80382467e-01  1.14208416e+00  1.14208416e+00  2.67959019e-06  1.92742790e-10  2.43872933e-01  2.42859196e-01  1.70849604e-06  9.86548926e-07 
 1.00000000e+00  1.75488927e-06  9.24684850e-07  3.80401629e-01  1.14208243e+00  3.01601528e-07  2.67958945e-06  3.02943448e-10  2.43875254e-01  2.42855331e-01  1.72302851e-06  9.71275750e-07 
 0.00000000e+00  1.77866681e-06  9.00906710e-07  3.80418603e-01  1.14208345e+00  1.14208344e+00  2.67958886e-06  2.38260561e-10  2.43878927e-01  2.42849060e-01  1.74624992e-06  9.46864805e-07 
 1.00000000e+00  1.79798471e-06  8.81587977e-07  3.80438239e-01  1.14208171e+00  3.01595952e-07  2.67958801e-06  3.48446605e-10  2.43881880e-01  2.42843867e-01  1.76511428e-06  9.27027736e-07 
 0.00000000e+00  1.82633781e-06  8.53234331e-07  3.80452583e-01  1.14208457e+00  1.14208457e+00  2.67958749e-06  1.66668457e-10  2.43886164e-01  2.42836092e-01  1.79279897e-06  8.97906297e-07 
 1.00000000e+00  1.83985613e-06  8.39715173e-07  3.80472389e-01  1.14208284e+00  3.01604727e-07  2.67958665e-06  2.76859424e-10  2.43888186e-01  2.42832316e-01  1.80599751e-06  8.84018142e-07 
 0.00000000e+00  1.86258120e-06  8.16989449e-07  3.80490066e-01  1.14208386e+00  1.14208385e+00  2.67958596e-06  2.12171614e-10  2.43891558e-01  2.42825864e-01  1.82818333e-06  8.60667717e-07 
 1.00000000e+00  1.88066687e-06  7.98903006e-07  3.80510397e-01  1.14208212e+00  3.01599154e-07  2.67958521e-06  3.22355476e-10  2.43894217e-01  2.42820633e-01  1.84583837e-06  8.42080162e-07 
 0.00000000e+00  1.90809171e-06  7.71477397e-07  3.80528924e-01  1.14208291e+00  1.14208290e+00  2.67958443e-06  2.72279976e-10  2.43898204e-01  2.42812534e-01  1.87260770e-06  8.13887922e-07 
 1.00000000e+00  1.92375813e-06  7.55810190e-07  3.80549546e-01  1.14208118e+00  3.01591785e-07  2.67958365e-06  3.82466918e-10  2.43900463e-01  2.42807812e-01  1.88789836e-06  7.97779036e-07 
 0.00000000e+00  1.94898302e-06  7.30584590e-07  3.80568120e-01  1.14208219e+00  1.14208219e+00  2.67958295e-06  3.17790816e-10  2.43904062e-01  2.42800054e-01  1.91251612e-06  7.71836554e-07 
 1.00000000e+00  1.96944531e-06  7.10121428e-07  3.80589331e-01  1.14208046e+00  3.01586199e-07  2.67958207e-06  4.27980894e-10  2.43906954e-01  2.42793620e-01  1.93248406e-06  7.50786564e-07 
 0.00000000e+00  1.99963433e-06  6.79931531e-07  3.80613077e-01  1.14208561e+00  1.14208561e+00  2.67958116e-06  1.00915446e-10  2.43911175e-01  2.42783880e-01  1.96194076e-06  7.19722081e-07 
 1.00000000e+00  2.01109465e-06  6.68470350e-07  3.80634278e-01  1.14208387e+00  3.01612800e-07  2.67958032e-06  2.11101907e-10  2.43912756e-01  2.42780099e-01  1.97312218e-06  7.07926088e-07 
 0.00000000e+00  2.03243790e-06  6.47126275e-07  3.80653516e-01  1.14208489e+00  1.14208489e+00  2.67957949e-06  1.46400201e-10  2.43915692e-01  2.42772940e-01  1.99394453e-06  6.85954310e-07 
 1.00000000e+00  2.04877190e-06  6.30791455e-07  3.80675340e-01  1.14208316e+00  3.01607212e-07  2.67957867e-06  2.56621290e-10  2.43917916e-01  2.42767347e-01  2.00987879e-06  6.69135430e-07 
 0.00000000e+00  2.07510331e-06  6.04459231e-07  3.80695562e-01  1.14208395e+00  1.14208394e+00  2.67957787e-06  2.06539015e-10  2.43921476e-01  2.42758122e-01  2.03556352e-06  6.42015948e-07 
 1.00000000e+00  2.08879724e-06  5.90764400e-07  3.80717657e-01  1.14208221e+00  3.01599838e-07  2.67957698e-06  3.16756299e-10  2.43923310e-01  2.42753214e-01  2.04892005e-06  6.27908266e-07 
 0.00000000e+00  2.11269923e-06  5.66861620e-07  3.80737937e-01  1.14208323e+00  1.14208322e+00  2.67957618e-06  2.52035098e-10  2.43926490e-01  2.42744461e-01  2.07223135e-06  6.03279174e-07 
 1.00000000e+00  2.13147368e-06  5.48086289e-07  3.80760774e-01  1.14208149e+00  3.01594264e-07  2.67957531e-06  3.62231103e-10  2.43928962e-01  2.42737411e-01  2.09054037e-06  5.83928223e-07 
 0.00000000e+00  2.16064603e-06  5.18913194e-07  3.80778735e-01  1.14208436e+00  1.14208435e+00  2.67957456e-06  1.80438962e-10  2.43932771e-01  2.42726138e-01  2.11898669e-06  5.53851422e-07 
 1.00000000e+00  2.17274630e-06  5.06812063e-07  3.80801602e-01  1.14208262e+00  3.01603040e-07  2.67957368e-06  2.90641763e-10  2.43934338e-01  2.42721341e-01  2.13078486e-06  5.41372058e-07 
 0.00000000e+00  2.19541544e-06  4.84142073e-07  3.80822776e-01  1.14208364e+00  1.14208364e+00  2.67957284e-06  2.25945995e-10  2.43937247e-01  2.42712153e-01  2.15288656e-06  5.17988129e-07 
 1.00000000e+00  2.21274534e-06  4.66811241e-07  3.80846463e-01  1.14208190e+00  3.01597460e-07  2.67957190e-06  3.36140005e-10  2.43939457e-01  2.42704943e-01  2.16978130e-06  5.00106653e-07 
 0.00000000e+00  2.24081702e-06  4.38738722e-07  3.80868870e-01  1.14208269e+00  1.14208269e+00  2.67957107e-06  2.86068058e-10  2.43943002e-01  2.42692907e-01  2.19714566e-06  4.71133026e-07 
 1.00000000e+00  2.25534574e-06  4.24209042e-07  3.80892855e-01  1.14208096e+00  3.01590091e-07  2.67957010e-06  3.96247271e-10  2.43944823e-01  2.42686488e-01  2.21130708e-06  4.56132499e-07 
 0.00000000e+00  2.28086399e-06  3.98689911e-07  3.80915383e-01  1.14208198e+00  1.14208197e+00  2.67956922e-06  3.31572901e-10  2.43947999e-01  2.42674899e-01  2.23617826e-06  4.29778584e-07 
 1.00000000e+00  2.30089137e-06  3.78661497e-07  3.80940377e-01  1.14208024e+00  3.01584512e-07  2.67956822e-06  4.41756486e-10  2.43950464e-01  2.42665499e-01  2.25569611e-06  4.09087972e-07 
 0.00000000e+00  2.33320618e-06  3.46345315e-07  3.80975005e-01  1.14208501e+00  1.14208500e+00  2.67956681e-06  1.39301903e-10  2.43954408e-01  2.42649708e-01  2.28718547e-06  3.75689895e-07 
 1.00000000e+00  2.34392189e-06  3.35628606e-07  3.80999785e-01  1.14208327e+00  3.01608082e-07  2.67956581e-06  2.49488871e-10  2.43955706e-01  2.42644297e-01  2.29762658e-06  3.64610687e-07 
 0.00000000e+00  2.36606542e-06  3.13484230e-07  3.81023307e-01  1.14208429e+00  1.14208428e+00  2.67956498e-06  1.84821766e-10  2.43958367e-01  2.42632809e-01  2.31920126e-06  3.41710990e-07 
 1.00000000e+00  2.38241244e-06  2.97136161e-07  3.81049204e-01  1.14208255e+00  3.01602510e-07  2.67956393e-06  2.95013791e-10  2.43960323e-01  2.42624053e-01  2.33512708e-06  3.24799982e-07 
 0.00000000e+00  2.41038663e-06  2.69160967e-07  3.81074320e-01  1.14208334e+00  1.14208334e+00  2.67956292e-06  2.44925764e-10  2.43963635e-01  2.42608488e-01  2.36237823e-06  2.95850375e-07 
 1.00000000e+00  2.42366360e-06  2.55882910e-07  3.81100523e-01  1.14208161e+00  3.01595131e-07  2.67956185e-06  3.55123847e-10  2.43965194e-01  2.42600827e-01  2.37531097e-06  2.82104798e-07 
 0.00000000e+00  2.44883440e-06  2.30711180e-07  3.81125863e-01  1.14208263e+00  1.14208262e+00  2.67956091e-06  2.90442368e-10  2.43968135e-01  2.42585774e-01  2.39982732e-06  2.56037641e-07 
 1.00000000e+00  2.46803358e-06  2.11510894e-07  3.81153515e-01  1.14208089e+00  3.01589554e-07  2.67955981e-06  4.00643304e-10  2.43970358e-01  2.42573795e-01  2.41852568e-06  2.36146040e-07 
 0.00000000e+00  2.49945020e-06  1.80093281e-07  3.81177380e-01  1.14208375e+00  1.14208375e+00  2.67955881e-06  2.18834117e-10  2.43973959e-01  2.42553166e-01  2.44911980e-06  2.03580955e-07 
 1.00000000e+00  2.51081375e-06  1.68728694e-07  3.81204788e-01  1.14208202e+00  3.01598335e-07  2.67955777e-06  3.29035035e-10  2.43975254e-01  2.42545364e-01  2.46018489e-06  1.91796119e-07 
 0.00000000e+00  2.53463227e-06  1.44909095e-07  3.81231766e-01  1.14208304e+00  1.14208303e+00  2.67955669e-06  2.64329762e-10  2.43977949e-01  2.42528368e-01  2.48337627e-06  1.67086538e-07 
 1.00000000e+00  2.55214667e-06  1.27393575e-07  3.81260926e-01  1.14208130e+00  3.01592756e-07  2.67955557e-06  3.74541287e-10  2.43979920e-01  2.42515269e-01  2.50042813e-06  1.48908271e-07 
 0.00000000e+00  2.58246555e-06  9.70735136e-08  3.81290380e-01  1.14208209e+00  1.14208208e+00  2.67955441e-06  3.24448732e-10  2.43983301e-01  2.42491245e-01  2.52994350e-06  1.17423525e-07 
